LOTE,FECHA,TURBIDEZ,VIABILIDAD,GLUCOSA_G/L
24109,2024-07-03 16:00:00,23.84,15146666.67,1.832
24109,2024-07-03 20:00:00,24.0,14266666.67,1.952
24109,2024-07-04 07:00:00,34.88,50160000.0,1.84
24109,2024-07-04 11:30:00,45.2,75866666.67,1.616
24109,2024-07-04 15:30:00,58.0,69653333.33,1.448
24109,2024-07-04 19:30:00,68.4,106400000.0,1.296
24109,2024-07-05 06:30:00,92.0,190400000.0,0.584
24109,2024-07-05 08:00:00,93.6,185066666.67,0.512
24109,2024-07-05 10:10:00,94.4,196266666.67,0.44
24110,2024-07-03 16:00:00,26.56,10800000.0,1.792
24110,2024-07-03 20:00:00,28.0,15040000.0,1.816
24110,2024-07-04 07:00:00,36.08,45866666.67,1.864
24110,2024-07-04 11:30:00,46.56,67386666.67,1.608
24110,2024-07-04 15:30:00,58.4,80533333.33,1.584
24110,2024-07-04 19:30:00,69.76,102133333.33,1.248
24110,2024-07-05 06:30:00,100.8,152533333.33,0.6
24110,2024-07-05 08:00:00,104.8,151466666.67,0.52
24110,2024-07-05 10:10:00,104.8,157333333.33,0.592
