OF_ORDEN,OF_LOTE,OF_CANTIDAD_ENTREGADA,CF_ORDEN_EN_EL_ENCADENADO,CF_LOTE_PARENTAL,CF_ID_BIOREACTOR,CF_FECHA/HORA_INICIO,CF_FECHA/HORA_FIN,CF_VOLUMEN_DE_INOCULO_UTILIZADO,CF_TURBIDEZ_INICIO_CULTIVO,CF_TURBIDEZ_FIN_CULTIVO,CF_VIABILIDAD_FINAL_CULTIVO,CF_ID_CENTRIFUGA,CF_CENTRIFUGACION_1_TURBIDEZ,CF_CENTRIFUGACION_2_TURBIDEZ,P_FECHA/HORA_INICIO,P_FECHA/HORA_FIN,P_PH_MAS_BAJO_1,P_PH_MAS_BAJO_2,P_TURBIDEZ_PH_BAJO_1,P_TURBIDEZ_PH_BAJO_2,I_ID_BIOREACTOR_y,I_FECHA/HORA_INICIO,I_FECHA/HORA_FIN,I_VOLUMEN_DE_CULTIVO,I_TURBIDEZ_INICIO_CULTIVO,I_TURBIDEZ_FINAL_CULTIVO,I_VIABILIDAD_FINAL_CULTIVO,BR_CF_LOTE,BR_CF_ID_BIOREACTOR,BR_CF_FECHA_INICIO,BR_CF_FECHA_FIN,BR_CF_DIAS_FASE,BR_CF_FERM0101.AGITATION_PV,BR_CF_FERM0101.AIR_SPARGE_PV,BR_CF_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_CF_FERM0101.DO_1_PV,BR_CF_FERM0101.DO_2_PV,BR_CF_FERM0101.GAS_OVERLAY_PV,BR_CF_FERM0101.LOAD_CELL_NET_PV,BR_CF_FERM0101.PH_1_PV,BR_CF_FERM0101.PH_2_PV,BR_CF_FERM0101.PUMP_1_PV,BR_CF_FERM0101.PUMP_1_TOTAL,BR_CF_FERM0101.PUMP_2_PV,BR_CF_FERM0101.PUMP_2_TOTAL,BR_CF_FERM0101.SINGLE_USE_DO_PV,BR_CF_FERM0101.SINGLE_USE_PH_PV,BR_CF_FERM0101.TEMPERATURA_PV,BR_CF_TH_06299_TI1302.PV,BR_CF_TH_06299_MI1302.PV,BR_I_LOTE,BR_I_ID_BIOREACTOR,BR_I_FECHA_FIN,BR_I_FECHA_INICIO,BR_I_DIAS_FASE,BR_I_FERM0101.AGITATION_PV,BR_I_FERM0101.AIR_SPARGE_PV,BR_I_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_I_FERM0101.DO_1_PV,BR_I_FERM0101.DO_2_PV,BR_I_FERM0101.GAS_OVERLAY_PV,BR_I_FERM0101.LOAD_CELL_NET_PV,BR_I_FERM0101.PH_1_PV,BR_I_FERM0101.PH_2_PV,BR_I_FERM0101.PUMP_1_PV,BR_I_FERM0101.PUMP_1_TOTAL,BR_I_FERM0101.PUMP_2_PV,BR_I_FERM0101.PUMP_2_TOTAL,BR_I_FERM0101.SINGLE_USE_DO_PV,BR_I_FERM0101.SINGLE_USE_PH_PV,BR_I_FERM0101.TEMPERATURA_PV,BR_I_TH_06299_TI1302.PV,BR_I_TH_06299_MI1302.PV,C_LOTE,C_ID_CENTRIFUGA,C_TOTAL_CENTRIFUGACION,C_FECHA_FIN,C_FECHA_INICIO,C_DIAS_FASE,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,IPC_C_LOTE,IPC_C_CENTRIFUGA,C1_100L,C1_200L,C1_400L,C1_600L,C1_800L,C1_1000L,C1_1200L,C1_1400L,C1_1600L,C1_1800L,C1_2000L,C2_100L,C2_200L,C2_300L,C2_400L,IPC_CF_LOTE,IPC_CF_FECHA_INICIO,IPC_CF_FECHA_FIN,IPC_CF_DIAS_FASE,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV,IPC_I_LOTE,IPC_I_FECHA_FIN,IPC_I_FECHA_INICIO,IPC_I_DIAS_FASE,IPC_I_TURBIDEZ,IPC_I_VIABILIDAD,IPC_I_TH_07781_TI1501.PV,IPC_I_TH_07781_TI1501.PV.1,MP_LOTE,100001_CALIDAD,100002_CALIDAD,100003_CALIDAD,100004_CALIDAD,100005_CALIDAD,100006_CALIDAD,100007_CALIDAD,100008_CALIDAD,100009_CALIDAD,100010_CALIDAD,100011_CALIDAD,100012_CALIDAD,100013_CALIDAD,CF_PRODUCTO_1,CF_PRODUCTO_2
200191081,23084,13.8,1,,13169,2023-09-12 8:00:00,2023-09-14 10:00:00,81.6,17.44,83.2,140000000,14246,168.8,151.76,2023-09-11 5:00:00,2023-09-12 7:45:00,5.424,5.448,29.2,30.48,13172,2023-09-12 7:45:00,2023-09-13 7:15:00,167.2,14.72,28.4,91200000,23084,13169,2023-09-12 8:00:00,2023-09-14 10:00:00,2.083333333,80,12.1718353,-0.1150638916,19.07960199,0,4,216.8835159,6,-0.011331558,0,22.44179105,2.557533882,158.8094179,17.41293532,6,29.99502488,21.34836228,76.70084394,23084,13172,2023-09-13 7:15:00,2023-09-12 7:45:00,0.9791666667,1.56932655,0.2189762733,116.1771176,0,0.33706135,2.905265628,2.127906311,2.421430347,-0.851782799,0,4.935180741,0,8.256150818,771.267108,783.2835368,18.43314131,21.38440842,76.31032283,23084,14246,2,2023-09-14 15:45:00,2023-09-14 10:00:00,0.2395833333,0,0,37.12806495,352.7341027,2.410724904,1.433115513,5276.500007,19.2858168,69.03977833,23084,14246,0,151.2,152,166.4,168.8,175.2,184,164.8,178.8,184.5,168.25,152,141,154.8,151.4,23084,2023-09-14 14:00:00,2023-09-12 8:40:00,2.222222222,50.38153846,78437333.33,1.209846154,20.29881212,50.20967999,23084,2023-09-12 7:15:00,2023-09-11 8:15:00,0.9583333333,21.55,57546666,20.22282744,50.68946981,23084,92.66641448,43,633.087,483.0718504,119,484,119.087026,57,104,614,145,0,13,2132.976,7.84
200191078,23081,13.8,1,,14615,2023-09-13 7:15:00,2023-09-15 10:00:00,82.8,18.24,49.36,104000000,17825,28.96,15.36,2023-09-10 5:00:00,2023-09-11 8:00:00,5.496,5.504,28.4,28,13171,2023-09-11 8:00:00,2023-09-12 8:00:00,166.4,14.64,24.48,79840000,23081,14615,2023-09-13 7:15:00,2023-09-15 10:00:00,2.114583333,80,8.255295112,0.5260283336,20.51194317,0,4.000095532,1638.428703,5.876358725,-0.2336117761,0,22.43999634,1.537859518,2382.637046,21.15180495,5.788002975,29.58079987,21.26445364,76.52095552,23081,13171,2023-09-12 8:00:00,2023-09-11 8:00:00,1,23.75257732,0,0.7428448014,3.177746152,0,4.00002495,159.7777188,6.107384254,3.177941793,0,7.273561902,0,0,747.8572044,742.6714762,27.02221261,21.20720235,77.38296319,23081,17825,2,2023-09-15 15:30:00,2023-09-15 9:15:00,0.2604166667,0,1,42.07192752,262.0818118,1.859399445,1.349048702,4363.763132,18.73213711,68.97123954,23081,17825,0,28.2,28.9,29,29,29,29,28.8,29.2,29.1,28.9,15.4,14.9,15.4,15.4,23081,2023-09-15 11:30:00,2023-09-13 7:55:00,2.149305556,34.48615385,66194666.67,1.152666667,20.36146413,50.1257142,23081,2023-09-13 7:00:00,2023-09-12 8:00:00,0.9583333333,17.34,23656532.8,20.30627158,48.89831874,23081,92.66769517,43,641,228,119,484,120.9785999,57,104,614,107.3421655,0,13,1262.928,3.44
200191082,23085,13.9,1,,13170,2023-09-25 8:15:00,2023-09-27 9:45:00,84,16.32,64.8,158400000,14246,28.72,17.68,2023-09-23 5:00:00,2023-09-24 8:15:00,5.208,5.464,28.48,30.32,13171,2023-09-24 8:15:00,2023-09-25 8:15:00,160,15.44,29.44,100000000,23085,13170,2023-09-25 8:15:00,2023-09-27 9:45:00,2.0625,80,8.591611567,1.086854221,21.49035424,0,4,1650.446231,6,-0.138586426,0,14.37393271,2.129795345,167.0979347,22.40703518,6,29.95603594,23.91808476,56.59113756,23085,13171,2023-09-25 8:15:00,2023-09-24 8:15:00,1,72,2.390308372,0.4233091491,20.54566126,0,4.000069695,170.0839294,5.943464682,3.148125728,0,0,0.1252436233,15.10928701,21.93218315,-788.2560009,29.49147083,21.73937958,67.50132739,23085,14246,2,2023-09-27 14:45:00,2023-09-27 8:45:00,0.25,0,2,49.41726415,249.710869,1.831349125,1.240156158,4304.375454,19.22835468,69.65994087,23085,14246,0,26.6,28.6,29.7,30.6,29.1,29.9,28.6,28.7,28.6,28.6,17.8,17.4,17.7,17.5,23085,2023-09-27 13:00:00,2023-09-25 9:00:00,2.166666667,42.91076923,81323692.31,1.293538462,20.24193408,49.22983616,23085,2023-09-25 9:00:00,2023-09-25 7:45:00,0.05208333333,22.4,51760000,20.05780721,51.00252964,23085,96,43,651,230.1259843,119,484,134,57,101.2319474,614,62.23023384,0,54,1662.92,4.48
200191083,23086,14,1,,14614,2023-09-25 8:15:00,2023-09-27 10:20:00,83.2,16.16,64.24,124000000,17825,30.4,22.24,2023-09-23 5:00:00,2023-09-24 8:15:00,5.208,5.464,28.48,30.32,13171,2023-09-24 8:15:00,2023-09-25 8:15:00,160,15.44,29.44,100000000,23086,14614,2023-09-25 8:15:00,2023-09-27 10:15:00,2.083333333,80,8.027527615,0.3981093593,20.15496608,-0.005504114925,3.999990356,1662.313518,5.889888651,-0.2534038591,0,103.6047482,2.331674459,2364.235823,21.44142408,5.975976563,29.60421893,23.78375091,56.92118415,23086,13171,2023-09-25 8:15:00,2023-09-24 8:15:00,1,72,2.390308372,0.4233091491,20.54566126,0,4.000069695,170.0839294,5.943464682,3.148125728,0,0,0.1252436233,15.10928701,21.93218315,-788.2560009,29.49147083,21.73937958,67.50132739,23086,17825,2,2023-09-27 16:15:00,2023-09-27 9:30:00,0.28125,0,0,45.54112112,252.6036986,1.889929966,1.271470481,4435.227097,19.43302327,69.1158709,23086,17825,0,32.2,32.1,31.4,28.6,30.2,30.2,29.6,29.9,30.5,31,20.6,22.6,23.1,21.9,23086,2023-09-27 11:45:00,2023-09-25 9:00:00,2.114583333,42.25230769,78197538.46,1.333538462,20.25229788,49.31153677,23086,2023-09-25 9:00:00,2023-09-25 7:45:00,0.05208333333,22.4,51760000,20.05780721,51.00252964,,,,,,,,,,,,,,,1533.04,4.16
200191084,23087,13.8,1,,14617,2023-09-26 9:30:00,2023-09-28 10:30:00,81.2,18.32,70.56,131200000,14246,36.64,44,2023-09-24 5:00:00,2023-09-25 7:30:00,5.456,5.48,31.84,29.68,14618,2023-09-25 7:30:00,2023-09-26 9:30:00,160,15.04,27.44,82480000,23087,14617,2023-09-26 9:30:00,2023-09-28 10:30:00,2.041666667,80,13.25978202,-0.5226603984,19.52547849,0,3.999816346,1638.749232,5.878926938,-1.949060237,0,28.79065648,2.821609386,3725.603798,21.80460057,5.962071195,29.54950683,18.95432679,68.23155193,23087,14618,2023-09-26 9:30:00,2023-09-25 7:30:00,1.083333333,71.62986668,2.733437073,2.481043701,24.17096167,0,3.999987601,166.4291985,4.496613943,5.877236776,0,17.36000061,0.07333105198,5.34617452,32.55394084,13.52628704,29.48446401,28.53307232,45.99386557,23087,14246,2,2023-09-28 15:45:00,2023-09-28 9:45:00,0.25,0,2,42.91246706,261.8893823,1.963593108,1.36733287,4604.872264,19.69169278,68.47292036,23087,14246,0,36.6,36.6,34.3,35.7,36.5,36.6,37.4,37.6,37.7,38.7,45,42.9,44.1,43.9,23087,2023-09-28 12:00:00,2023-09-26 9:45:00,2.09375,45.70909091,76310303.03,1.349090909,20.28345016,49.65454724,23087,2023-09-26 9:10:00,2023-09-25 8:30:00,1.027777778,20.3625,43555999.88,20.22520161,49.80181532,23087,96,43,0,237.6358268,119,484,134,57,101.2211475,614,63.35664253,0,54,1096.584,4.64
200191085,23088,13.7,1,,14616,2023-09-26 9:30:00,2023-09-28 11:15:00,80.8,18.96,77.84,158400000,17825,31.68,21.68,2023-09-24 5:00:00,2023-09-25 7:30:00,5.456,5.48,31.84,29.68,14618,2023-09-25 7:30:00,2023-09-26 9:30:00,160,15.04,27.44,82480000,23088,14616,2023-09-26 9:30:00,2023-09-28 11:15:00,2.072916667,80,10.40456826,0.4005091776,19.27904095,0,4.000078778,1643.685971,5.879562385,-389.2609619,0,18.5876,2.481225363,2985.200416,20.38296623,5.808495256,29.60288774,18.9344431,68.27182151,23088,14618,2023-09-26 9:30:00,2023-09-25 7:30:00,1.083333333,71.62986668,2.733437073,2.481043701,24.17096167,0,3.999987601,166.4291985,4.496613943,5.877236776,0,17.36000061,0.07333105198,5.34617452,32.55394084,13.52628704,29.48446401,28.53307232,45.99386557,23088,17825,2,2023-09-28 16:45:00,2023-09-28 10:30:00,0.2604166667,0,1,42.95986427,246.0032238,1.790454009,1.337100513,4416.000014,19.48395034,68.57534107,23088,14246,0,32.3,31.1,32.5,30.8,31.3,31.7,31.2,32.4,31.7,31.8,20.6,21.6,21.9,21.8,23088,2023-09-28 13:10:00,2023-09-26 9:45:00,2.142361111,51.24666667,89182666.67,1.060666667,20.2787389,49.56345728,23088,2023-09-26 9:10:00,2023-09-25 8:30:00,1.027777778,20.3625,43555999.88,20.22520161,49.80181532,23088,96,43,655,238,119,484,134,57,66.10972942,614,66,0,54,2150.576,6.08
200191086,23089,13.7,1,,13169,2023-10-02 8:30:00,2023-10-04 8:30:00,82.4,18.32,63.04,145600000,17825,30.4,17.84,2023-09-30 0:30:00,2023-10-01 8:30:00,5.36,5.392,37.12,49.44,14618,2023-10-01 8:30:00,2023-10-02 8:30:00,160,16.8,26.56,86400000,23089,13169,2023-10-02 8:30:00,2023-10-04 8:30:00,2,80,10.49727484,-2.114381629,19.10362694,0,4,293.9703479,6,-0.011331558,0,17.12103627,2.121278186,111.3056252,17.10362694,6,29.99481865,19.76000416,68.00624996,23089,14618,2023-10-02 8:30:00,2023-10-01 8:30:00,1,71.70595113,1.793574474,1.520495711,23.63924212,0,3.999928897,167.8783692,4.514775596,5.914423014,0,17.36000061,0.4705835201,1.668496227,24.54821645,5.925645642,29.5361185,19.10083862,67.95113429,23089,17825,2,2023-10-04 14:15:00,2023-10-04 8:15:00,0.25,0,1,46.13256457,262.2503536,1.929965378,1.237518649,4366.786638,19.25098042,67.29653456,23089,17825,0,30.2,30.3,30.4,30.5,30.9,30.1,30.4,30.8,30.6,30.4,18.2,18.9,17.2,17.4,23089,2023-10-04 11:45:00,2023-10-02 8:45:00,2.125,38.44363636,75083151.51,1.4232,20.3181222,49.50752757,23089,2023-10-02 8:15:00,2023-10-01 8:30:00,0.9895833333,23.03333333,51390222,20.35566209,48.5714325,23089,96,43,665,238,119,484,124.8775771,57,22.85200553,177,73,0,68.58730159,1710.408,5.44
200191087,23090,13.7,1,,14614,2023-10-02 8:30:00,2023-10-04 10:00:00,81.6,17.68,60.08,140800000,12912,26.96,13.2,2023-09-30 0:30:00,2023-10-01 8:30:00,5.36,5.392,37.12,49.44,14618,2023-10-01 8:30:00,2023-10-02 8:30:00,160,16.8,26.56,86400000,23090,14614,2023-10-02 8:30:00,2023-10-04 10:00:00,2.0625,80,9.313613217,-0.07959254666,21.43687414,-0.005514917302,3.99996198,1628.736615,5.884620058,-0.2514258452,0,18.40683462,2.146290909,1658.50547,22.71685132,5.882953751,29.60324248,19.76302421,67.98408695,23090,14618,2023-10-02 8:30:00,2023-10-01 8:30:00,1,71.70595113,1.793574474,1.520495711,23.63924212,0,3.999928897,167.8783692,4.514775596,5.914423014,0,17.36000061,0.4705835201,1.668496227,24.54821645,5.925645642,29.5361185,19.10083862,67.95113429,23090,12912,2,2023-10-04 15:45:00,2023-10-04 9:15:00,0.2708333333,0,3,50.92948272,240.3304603,1.908725251,1.577542285,4600.389084,19.36635888,67.8110222,23090,12912,0,27.3,26.6,26.8,27,26.8,27.2,26.6,27.1,26.8,27.4,14.7,11.4,12.7,13.7,23090,2023-10-04 11:45:00,2023-10-02 8:45:00,2.125,38.02,76596000,1.566,20.30993604,49.37234304,23090,2023-10-02 8:15:00,2023-10-01 8:30:00,0.9895833333,23.03333333,51390222,20.35566209,48.5714325,23090,96,43,665,238,119,484,124.8775771,57,22.85622416,177,73,0,68.58730159,1264.96,5.36
200191088,23091,13.8,1,,14615,2023-10-03 8:30:00,2023-10-05 9:30:00,82,14.56,65.12,126400000,14246,24.64,31.92,2023-10-01 0:30:00,2023-10-02 7:30:00,5.472,5.512,32.72,37.76,13172,2023-10-02 7:30:00,2023-10-03 8:30:00,160,15.44,25.6,96000000,23091,14615,2023-10-03 8:30:00,2023-10-05 9:30:00,2.041666667,80,12.32406064,1.134597186,20.09407737,0,3.999930463,1668.457895,5.879089712,-0.234762573,0,13.48967873,2.760692305,3286.993087,23.6512134,5.890664963,29.59953424,19.80772791,68.83070607,23091,13172,2023-10-03 8:30:00,2023-10-02 7:30:00,1.041666667,71.63279207,1.307797302,1.808660172,,24.92285565,3.999962611,166.1398333,5.978635908,-0.851782799,0,9.919999695,0,0,25.24312708,5.963357267,29.55653919,19.65917295,67.78421122,23091,14246,2,2023-10-05 14:45:00,2023-10-05 8:45:00,0.25,0,0,47.16748949,275.1128706,2.098187277,1.303732831,4557.304927,19.62357796,69.36926985,23091,14246,0,25,25,24.2,24,24.5,24.6,24.8,24.7,24.8,24.4,25.5,27,26.1,26.5,23091,2023-10-05 8:30:00,2023-10-03 8:45:00,1.989583333,38.44363636,72102545.45,0.8341818182,20.22154787,48.78414773,23091,2023-10-03 8:00:00,2023-10-02 7:45:00,1.010416667,19.46666667,32684888.67,20.31091735,49.95161088,23091,96,47.35410167,665,238,119,484,76.22465487,57,22.85200553,177,79.19469027,0,68.58730159,1491.48,5.52
200191385,23092,13.8,1,,14616,2023-10-03 8:30:00,2023-10-05 10:45:00,82,18.56,74.4,161600000,17825,26.32,27.12,2023-10-01 0:30:00,2023-10-02 7:30:00,5.472,5.512,32.72,37.76,13172,2023-10-02 7:30:00,2023-10-03 8:30:00,160,15.44,25.6,96000000,23092,14616,2023-10-03 8:30:00,2023-10-05 10:45:00,2.09375,80,13.48498232,1.268428117,19.50842147,0,3.999826403,1647.153316,5.877606056,-388.3836595,0,14.99049538,2.928740144,2838.987266,20.84160135,5.799748838,29.60075082,19.81084699,68.78440356,23092,13172,2023-10-03 8:30:00,2023-10-02 7:30:00,1.041666667,71.63279207,1.307797302,1.808660172,,24.92285565,3.999962611,166.1398333,5.978635908,-0.851782799,0,9.919999695,0,0,25.24312708,5.963357267,29.55653919,19.65917295,67.78421122,23092,17825,2,2023-10-05 16:15:00,2023-10-05 10:00:00,0.2604166667,0,1,44.93603322,269.343673,1.993538677,1.244090594,4645.672992,19.24610358,68.89061258,23092,17825,0,32.1,31.2,32.2,31.9,31.4,31.8,32,31.8,32.1,31.9,28.5,26.5,26.8,27.4,23092,2023-10-05 12:15:00,2023-10-03 8:45:00,2.145833333,49.09714286,83234666.67,1.562857143,20.22202468,48.8353364,23092,2023-10-03 8:00:00,2023-10-02 7:45:00,1.010416667,19.46666667,32684888.67,20.31091735,49.95161088,23092,96,47.56261555,665,238,119,484,76.22465487,57,22.85727398,177,73,0,68.58730159,1439.848,8.24
200191090,23093,13.7,2,23085,13170,2023-09-27 13:00:00,2023-09-29 13:00:00,80,21.84,71.36,182000000,14246,28.8,20,,,,,,,,,,,,,,23093,13170,2023-09-27 13:00:00,2023-09-29 13:00:00,2,78.50775325,9.167500738,-0.2298536551,23.16062176,0,4,1607.092399,6,-0.138586426,0,10.99896373,1.798171281,123.9312672,24.37305699,5.999212435,29.6454226,19.60445639,67.50288244,,,,,,,,,,,,,,,,,,,,,,,,23093,14246,2,2023-09-29 18:30:00,2023-09-29 12:15:00,0.2604166667,0,2,46.26740623,260.049381,1.955309887,1.299234393,4709.545506,19.1526172,67.62684853,23093,14246,0,30.1,29.4,28.3,28.2,28.6,28.2,28.7,29.2,28.9,29.5,24.1,20.5,19.5,18.4,23093,2023-09-29 15:00:00,2023-09-27 15:00:00,2,47.92727273,78838060.6,1.275636364,20.24291691,49.31007584,,,,,,,,,23093,96,43,653,233.5947137,119,484,134,57,60.37208015,576.0623559,67.28119309,0,59.72687225,1792.072,6.4
200191386,23094,13.7,1,,14614,2023-10-09 13:15:00,2023-10-11 13:00:00,81.2,18.08,42.8,100000000,17825,22.4,10.08,2023-10-07 0:30:00,2023-10-08 8:00:00,5.392,5.408,34.48,36.16,13172,2023-10-08 8:00:00,2023-10-09 13:15:00,160,21.52,23.36,94400000,23094,14614,2023-10-09 13:15:00,2023-10-11 13:00:00,1.989583333,80,3.07571063,-0.6026373893,23.68652274,-0.005514742573,3.99986727,1649.411526,5.885275294,-0.2539446469,0,17.36000061,1.764694716,979.5826425,26.10747377,5.843373676,29.54955394,18.72673443,67.55777291,23094,13172,2023-10-09 13:15:00,2023-10-08 8:00:00,1.21875,72,1.112777402,1.799924197,,23.44644192,3.999988755,167.57358,5.880988228,-0.8445643007,0,19.84000092,0.5030858101,67.56668226,24.23000795,5.619455136,29.50429815,18.55787466,67.92268392,23094,17825,2,2023-10-11 19:00:00,2023-10-11 12:45:00,0.2604166667,0,1,42.61636262,266.6084329,1.959922026,1.405058991,4658.334035,19.00848975,67.60948483,23094,17825,0,21.2,21.4,21.7,22.2,24.5,23,22.6,22.8,22.2,22.7,10.3,10,10,10.2,23094,2023-10-11 15:00:00,2023-10-09 14:00:00,2.041666667,29.2,48249066.67,1.6496,20.21551141,50.20489758,23094,2023-10-09 12:25:00,2023-10-09 7:00:00,0.2256944444,22.26,66906666.4,20.20460777,50.01786553,23094,96,97.66340346,601,238,119,484,61.20306513,76.7969289,24,177,80,0,69,1373.296,4.8
200191387,23095,13.7,1,,13169,2023-10-09 13:15:00,2023-10-11 13:00:00,81.2,13.36,44.32,119200000,12912,21.52,10.4,2023-10-07 0:30:00,2023-10-08 8:00:00,5.392,5.408,34.48,36.16,13172,2023-10-08 8:00:00,2023-10-09 13:15:00,160,21.52,23.36,94400000,23095,13169,2023-10-09 13:15:00,2023-10-11 13:00:00,1.989583333,80,4.609872292,-0.2427355525,22.26777405,0,4,165.3816597,6,-0.011331558,0,14.41145833,1.992602972,303.4388698,21.91145833,5.991599716,29.72395833,18.72673443,67.55777291,23095,13172,2023-10-09 13:15:00,2023-10-08 8:00:00,1.21875,72,1.112777402,1.799924197,,23.44644192,3.999988755,167.57358,5.880988228,-0.8445643007,0,19.84000092,0.5030858101,67.56668226,24.23000795,5.619455136,29.50429815,18.55787466,67.92268392,23095,12912,2,2023-10-11 19:15:00,2023-10-11 12:45:00,0.2708333333,0,2,51.31196164,253.2158975,2.119012204,1.370507094,4305.625047,19.00848975,67.60948483,23095,12912,0,22.1,21.8,22.6,21.2,21.4,21.8,22.2,21.7,21.2,21.5,10.5,10.2,10.2,10.5,23095,2023-10-11 15:15:00,2023-10-09 14:00:00,2.052083333,27.664,55082133.33,1.6024,20.21035733,50.27715549,23095,2023-10-09 12:25:00,2023-10-09 7:00:00,0.2256944444,22.26,66906666.4,20.20460777,50.01786553,23095,96,96.13141,601,238,119,484,71.78141629,57,24,177,80,0,69,988.096,5.36
200191388,23096,13.3,1,,14617,2023-10-17 9:00:00,2023-10-19 11:30:00,80.8,15.12,64.64,117600000,14246,25.28,18.64,2023-10-15 0:30:00,2023-10-16 7:30:00,5.44,5.472,32.4,31.92,13172,2023-10-16 7:30:00,2023-10-17 9:00:00,160,16.64,28.48,91200000,23096,14617,2023-10-17 9:00:00,2023-10-19 11:30:00,2.104166667,80,9.381552878,0.3549262331,21.76139061,0,4.000064902,1625.681081,5.877478592,-1.969050598,0,34.92767978,2.174669869,2375.829292,23.74835121,5.849852482,29.60518051,18.63086867,67.28339569,23096,13172,2023-10-17 9:00:00,2023-10-16 7:30:00,1.0625,71.79883494,2.106774743,1.447999349,0,24.17306422,3.999978089,164.4774163,5.945259483,-0.847840171,0,9.869150941,0.02104382567,0.2310879309,24.49476232,6.01980528,29.53155276,18.88415886,66.9097032,23096,14246,2,2023-10-19 16:45:00,2023-10-19 11:30:00,0.21875,0,0,25.14827955,366.3013867,2.454620774,1.612917623,5993.140575,19.8314018,60.18300475,23096,14246,0,25.8,25.9,25,24.4,24.5,25.1,25.4,26.2,25.4,25,18.6,18.4,18.7,18.7,23096,2023-10-19 11:00:00,2023-10-17 10:00:00,2.041666667,41.99333333,78775111.11,1.314666667,20.28332655,49.82796786,23096,2023-10-17 8:30:00,2023-10-16 8:00:00,1.020833333,20.51666667,28639999.83,20.28001976,47.49359447,23096,96,101,0,259,119,484,58,144,611,177,87,0,77,1446.712,5.84
200191389,23097,13.5,1,,14616,2023-10-17 9:00:00,2023-10-19 9:30:00,81.6,18.72,68.72,119200000,12912,28.08,20.56,2023-10-15 0:30:00,2023-10-16 7:30:00,5.352,,34.08,,14618,2023-10-16 7:30:00,2023-10-17 9:00:00,80,17.28,30.8,89600000,23097,14616,2023-10-17 9:00:00,2023-10-19 9:30:00,2.020833333,80,10.44798924,0.4745925906,20.88730678,0,3.999959052,1668.078792,5.877516891,-389.2609619,0,43.50666352,2.433910049,2574.905618,22.05983108,5.843643332,29.60014278,18.69488744,67.20208071,23097,14618,2023-10-17 9:00:00,2023-10-16 7:30:00,1.0625,43.83718862,2.20366653,2.625439408,32.79409977,0,3.999835557,85.16783841,4.495774396,6.014159888,0,0,0.07262123626,10.15350092,33.78628683,6.408000183,29.3806401,18.88415886,66.9097032,23097,12912,2,2023-10-19 14:45:00,2023-10-19 9:15:00,0.2291666667,0,2,50.19854675,273.9822958,2.141654481,1.760122518,4811.180913,19.86681717,61.67687898,23097,12912,0,28.7,28,27.5,27.2,28.9,29.2,27.8,27.8,28.1,29,20.6,20.3,20.4,20.7,23097,2023-10-19 11:00:00,2023-10-17 10:00:00,2.041666667,44.89454545,73352000,1.262545455,20.28560006,49.66107652,23097,2023-10-17 8:30:00,2023-10-16 8:00:00,1.020833333,21.46666667,28000888.67,20.28001976,47.49359447,23097,96,101,665,242.8611111,119,484,58,144,611,177,87,0,77,1831.848,5.76
200191390,23098,13.8,1,,14615,2023-10-17 9:00:00,2023-10-19 9:30:00,80.8,16.56,81.04,101600000,17825,30.16,15.36,2023-10-15 0:30:00,2023-10-16 7:30:00,5.44,5.472,32.4,31.92,13172,2023-10-16 7:30:00,2023-10-17 9:00:00,160,16.64,28.48,91200000,23098,14615,2023-10-17 9:00:00,2023-10-19 9:30:00,2.020833333,80,11.34428728,1.500605802,19.6965842,0,4.000110265,1641.754948,5.711999893,-0.234762573,0,57.09847772,1.842615931,2701.708961,20.74280514,5.88192554,29.60067984,18.69488744,67.20208071,23098,13172,2023-10-17 9:00:00,2023-10-16 7:30:00,1.0625,71.79883494,2.106774743,1.447999349,0,24.17306422,3.999978089,164.4774163,5.945259483,-0.847840171,0,9.869150941,0.02104382567,0.2310879309,24.49476232,6.01980528,29.53155276,18.88415886,66.9097032,23098,17825,2,2023-10-19 14:45:00,2023-10-19 9:00:00,0.2395833333,0,0,44.84489182,262.0571027,1.746551647,1.279358049,4514.971382,19.62156269,62.93653084,23098,17825,0,30.2,30.5,29.8,29.6,30.4,30.1,30.2,29.7,30.2,30.1,15,15.4,15.3,15.6,23098,2023-10-19 11:00:00,2023-10-17 10:00:00,2.041666667,48.41454545,64001212.12,1.289454545,20.28560006,49.66107652,23098,2023-10-17 8:30:00,2023-10-16 8:00:00,1.020833333,20.51666667,28639999.83,20.28001976,47.49359447,23098,96,101,636.5,249.5416192,119,484,70.95737197,144,128.7236581,177,87,0,81.51467269,1470.24,7.44
