HC_LOTE,C_DATETIME,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_ID_CENTRIFUGA,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,C_CENTRIFUGACION
23033,2023-04-27 17:15:00,0,0,25,0,0.017350705,,4446.940234,14246,,,2
23033,2023-04-27 17:30:00,0,0,100,0,0.006134224,,0,14246,,,2
23033,2023-04-27 17:45:00,0,0,100,0,0.006134224,,0,14246,,,2
23033,2023-04-27 18:00:00,0,0,23.47089133,0,0.022043543,,2665.11646,14246,19.81545379,57.34758339,2
23033,2023-04-27 18:15:00,0,0,23.06878724,261.0781789,2.936405247,,6672.044388,14246,,,2
23033,2023-04-27 18:30:00,0,0,23.3785473,254.5138916,2.667881775,,6670.650781,14246,,,2
23033,2023-04-27 18:45:00,0,0,23.19055227,257.4315562,3.008911823,,6670.642212,14246,,,2
23034,2023-04-27 12:45:00,0,0,100,0,0.424536991,,0,12912,,,1
23034,2023-04-27 13:00:00,0,0,100,0,0.425116111,,0,12912,21.34311867,61.19571686,1
23034,2023-04-27 13:15:00,0,0,32.74515457,0,0.024941815,,77.39235962,12912,,,1
23034,2023-04-27 13:30:00,0,0,32.53752123,0,0.017589738,,6688.032415,12912,,,1
23034,2023-04-27 13:45:00,0,0,32.74357855,475.8951324,3.285300901,,6672.735006,12912,,,1
23034,2023-04-27 14:00:00,0,0,33.74133218,496.6339665,3.301304048,,6675.16534,12912,21.61168289,60.9515686,1
23034,2023-04-27 14:15:00,0,0,32.822887,494.6904952,3.109739514,,6671.757079,12912,,,1
23034,2023-04-27 14:30:00,0,0,33.18838077,485.3445607,3.251785471,,6673.162209,12912,,,1
23034,2023-04-27 14:45:00,0,0,32.01394147,482.6387443,3.221072995,,6673.823391,12912,,,1
23034,2023-04-27 15:00:00,0,0,32.38240171,479.9218221,3.232585204,,6673.617942,12912,20.60903339,62.93987972,1
23034,2023-04-27 15:15:00,0,0,33.00583883,484.4431008,2.630890612,,6675.431644,12912,,,1
23034,2023-04-27 15:30:00,0,0,32.54425244,470.2931136,3.510811208,,6673.647723,12912,,,1
23034,2023-04-27 15:45:00,0,0,33.65933755,476.9084845,3.156064472,,6673.305569,12912,,,1
23034,2023-04-27 16:00:00,0,0,31.88108456,470.3457623,3.206188719,,6675.314089,12912,19.4509716,63.84825639,1
23034,2023-04-27 17:30:00,0,0,100,0,1.527038992,,0,12912,,,2
23034,2023-04-27 17:45:00,0,0,100,0,1.542561533,,0,12912,,,2
23034,2023-04-27 18:00:00,0,0,100,0,1.53966129,,0,12912,19.81545379,57.34758339,2
23034,2023-04-27 18:15:00,0,0,100,0,1.509891837,,0,12912,,,2
23034,2023-04-27 18:30:00,0,0,33.76051565,0,0.018282267,,6175.781641,12912,,,2
23034,2023-04-27 18:45:00,0,0,33.29559176,250.104165,3.296064146,,6674.095625,12912,,,2
23035,2023-04-27 09:30:00,0,0,100,0,0.400231595,,0,17825,,,1
23035,2023-04-27 09:45:00,0,0,100,0,0.400809153,,0,17825,,,1
23035,2023-04-27 10:00:00,0,0,100,0,0.403689561,,0,17825,21.20883751,63.20355895,1
23035,2023-04-27 10:15:00,0,0,35.29999924,0,0.018521859,,2993.979584,17825,,,1
23035,2023-04-27 10:30:00,0,0,31.86494064,10.02915254,0.134484787,,6687.484653,17825,,,1
23035,2023-04-27 10:45:00,0,0,32.01927964,199.1706203,2.976868603,,6681.565291,17825,,,1
23035,2023-04-27 11:00:00,0,0,31.93233413,501.6349021,3.287110951,,6679.980159,17825,19.49980164,66.74137321,1
23035,2023-04-27 11:15:00,0,0,31.90443274,505.436253,3.190762181,,6678.277102,17825,,,1
23035,2023-04-27 11:30:00,0,0,32.1901214,501.302916,3.158107826,,6678.498185,17825,,,1
23035,2023-04-27 11:45:00,0,0,30.79331094,496.6145996,3.216876778,,6678.992969,17825,,,1
23035,2023-04-27 12:00:00,0,0,30.77461798,496.09375,3.18187455,,6677.378906,17825,18.82839394,69.57510183,1
23035,2023-04-27 12:15:00,0,0,31.55320246,492.0456821,3.193995979,,6670.669692,17825,,,1
23035,2023-04-27 12:30:00,0,0,32.2181075,489.1819639,3.182297823,,6668.264067,17825,,,1
23035,2023-04-27 12:45:00,0,0,30.82727016,486.793811,3.174762617,,6678.337306,17825,,,1
23035,2023-04-27 13:00:00,0,0,30.67037501,483.0748823,3.196518646,,6679.253532,17825,21.34311867,61.19571686,1
23035,2023-04-27 14:15:00,0,0,29,0,0.017437201,,3906.358576,17825,,,2
23035,2023-04-27 14:30:00,0,0,100,0,0.000925922,,0,17825,,,2
23035,2023-04-27 14:45:00,0,0,100,0,0.000915653,,0,17825,,,2
23035,2023-04-27 15:00:00,0,0,100,0,0.000631258,,0,17825,20.60903339,62.93987972,2
23035,2023-04-27 15:15:00,0,0,36.52346633,0,0.01174589,,6605.649646,17825,,,2
23035,2023-04-27 15:30:00,0,0,30.30309409,255.3038801,3.26728669,,6678.911714,17825,,,2
23036,2023-05-24 09:15:00,0,0,100,0,0.401377171,,0,17825,,,1
23036,2023-05-24 09:30:00,0,0,100,0,0.396050186,,0,17825,,,1
23036,2023-05-24 09:45:00,0,0,34.88827127,2.652587262,0.02210633,,6670.981793,17825,,,1
23036,2023-05-24 10:00:00,0,0,31.35678438,11.34070543,-0.003700075,,6694.058599,17825,19.17020226,68.70883593,1
23036,2023-05-24 10:15:00,0,0,32.55638066,493.6021125,3.241993434,,6681.634871,17825,,,1
23036,2023-05-24 10:30:00,0,0,31.62198413,502.3454464,3.169423737,,6681.840337,17825,,,1
23036,2023-05-24 10:45:00,0,0,31.68657569,497.8662198,3.178757386,,6680.904506,17825,,,1
23036,2023-05-24 11:00:00,0,0,32.26206987,494.3271279,3.181207509,,6679.288764,17825,17.43162674,67.78151672,1
23036,2023-05-24 11:15:00,0,0,31.97418457,489.8104362,3.191745451,,6678.00453,17825,,,1
23036,2023-05-24 11:30:00,0,0,31.07218135,486.9118496,3.211675018,,6678.942569,17825,,,1
23036,2023-05-24 11:45:00,0,0,32.00646352,483.9831406,3.182742518,,6682.468366,17825,,,1
23036,2023-05-24 12:00:00,0,0,31.77228435,479.3323648,3.199732348,,6679.343656,17825,17.2765274,69.42655945,1
23036,2023-05-24 12:15:00,0,0,31.50494094,485.526595,3.197366645,,6678.949014,17825,,,1
23036,2023-05-24 13:30:00,0,1,32.74205185,345.9288944,0.584560118,,6688.097759,17825,,,2
23036,2023-05-24 13:45:00,0,0,32,0,0.008773292,,6049.036719,17825,,,2
23036,2023-05-24 14:00:00,0,0,100,0,0.000925922,,0,17825,17.49595564,65.08936252,2
23036,2023-05-24 14:15:00,0,0,100,0,0.000641625,,0,17825,,,2
23036,2023-05-24 14:30:00,0,0,100,0,0.000918343,,0,17825,,,2
23036,2023-05-24 14:45:00,0,0,32.63323492,0,0.001444529,,5999.911415,17825,,,2
23036,2023-05-24 15:00:00,0,0,32.89406627,254.7824314,3.177588549,,6679.299479,17825,17.52067566,67.22922516,2
23038,2023-05-25 10:00:00,0,0,100,0,0.431475973,,0,14246,16.51966858,73.50403092,1
23038,2023-05-25 10:15:00,0,0,100,0,0.431481457,,0,14246,,,1
23038,2023-05-25 10:30:00,0,0,97.62675297,0,0.0073052,,0,14246,,,1
23038,2023-05-25 10:45:00,0,0,26.03037475,0,-0.001391678,,6692.167648,14246,,,1
23038,2023-05-25 11:00:00,0,0,26.92877938,523.8713553,3.1936358,,6677.648118,14246,18.95403326,67.88244517,1
23038,2023-05-25 11:15:00,0,0,26.65856447,514.3392107,3.170189068,,6678.431908,14246,,,1
23038,2023-05-25 11:30:00,0,0,25.36539425,511.6767796,3.177331712,,6677.602364,14246,,,1
23038,2023-05-25 11:45:00,0,0,26.62716075,508.3966581,3.176880982,,6676.419553,14246,,,1
23038,2023-05-25 12:00:00,0,0,27.28625148,502.2889111,3.213314215,,6676.670104,14246,17.16038061,70.54777853,1
23038,2023-05-25 12:15:00,0,0,27.25285974,501.9763097,3.19884149,,6676.492124,14246,,,1
23038,2023-05-25 12:30:00,0,0,25.92260924,497.1412679,3.178242512,,6677.600622,14246,,,1
23038,2023-05-25 12:45:00,0,0,27.25769865,497.6194444,3.195457705,,6677.395145,14246,,,1
23038,2023-05-25 13:00:00,0,0,27.05127925,494.4235106,3.210865864,,6676.305182,14246,18.80696851,65.69041983,1
23038,2023-05-25 13:15:00,0,0,26.24848389,489.5523635,3.209459989,,6675.648362,14246,,,1
23038,2023-05-25 14:15:00,0,0,25,0,0.030094291,,4827.475468,14246,,,2
23038,2023-05-25 14:30:00,0,0,100,0,0.00700485,,0,14246,,,2
23038,2023-05-25 14:45:00,0,0,100,0,0.007005471,,0,14246,,,2
23038,2023-05-25 15:00:00,0,0,100,0,0.007581043,,0,14246,18.6193428,64.71450043,2
23038,2023-05-25 15:15:00,0,0,25.8462396,0,0.022628959,,5619.289918,14246,,,2
23038,2023-05-25 15:30:00,0,0,27.17686636,252.9779725,3.053633266,,6677.080654,14246,,,2
23038,2023-05-25 15:45:00,0,0,25.64262523,260.6036321,3.364040199,,6676.778125,14246,,,2
23039,2023-05-25 09:45:00,0,0,100,0,0.39650166,,0,17825,,,1
23039,2023-05-25 10:00:00,0,0,100,0,0.397616383,,0,17825,16.51966858,73.50403092,1
23039,2023-05-25 10:15:00,0,0,32.72153121,0,0.015964203,,2470.322118,17825,,,1
23039,2023-05-25 10:30:00,0,0,31.22822764,316.5719771,2.55840062,,6685.705003,17825,,,1
23039,2023-05-25 10:45:00,0,0,31.51040499,502.0890005,3.189590659,,6681.690207,17825,,,1
23039,2023-05-25 11:00:00,0,0,32.81769516,502.1701172,3.228934286,,6682.221875,17825,18.95403326,67.88244517,1
23039,2023-05-25 11:15:00,0,0,31.54476269,501.4952845,3.177161901,,6678.246667,17825,,,1
23039,2023-05-25 11:30:00,0,0,31.78684764,497.9579754,3.21895716,,6679.466922,17825,,,1
23039,2023-05-25 11:45:00,0,0,31.17181768,494.9070481,3.193287241,,6678.51707,17825,,,1
23039,2023-05-25 12:00:00,0,0,32.11160825,491.7290374,3.189746226,,6679.482821,17825,17.16038061,70.54777853,1
23039,2023-05-25 12:15:00,0,0,31.56343902,488.9999616,3.188668024,,6679.881655,17825,,,1
23039,2023-05-25 12:30:00,0,0,31.66119107,485.4252314,3.190305965,,6678.199233,17825,,,1
23039,2023-05-25 12:45:00,0,0,31.36124565,481.700071,3.185953139,,6678.873393,17825,,,1
23039,2023-05-25 13:00:00,0,0,31.64420767,475.291517,3.202025604,,6679.790211,17825,18.80696851,65.69041983,1
23039,2023-05-25 13:15:00,0,0,31.50702766,476.4737679,3.19360675,,6679.222472,17825,,,1
23039,2023-05-25 14:15:00,0,0,32,0,0.011880733,,1608.463019,17825,,,2
23039,2023-05-25 14:30:00,0,0,100,0,0.000636578,,0,17825,,,2
23039,2023-05-25 14:45:00,0,0,100,0,0.000639695,,0,17825,,,2
23039,2023-05-25 15:00:00,0,0,100,0,-0.000231504,,0,17825,18.6193428,64.71450043,2
23039,2023-05-25 15:15:00,0,0,32.06170152,0,0.020298053,,5978.801953,17825,,,2
23039,2023-05-25 15:30:00,0,0,32.29829088,257.8125,3.210056541,,6681.769327,17825,,,2
23039,2023-05-25 15:45:00,0,0,30.6939893,251.9257624,3.135788228,,6681.845108,17825,,,2
23040,2023-06-01 11:15:00,0,0,100,0,0.431770802,,0,14246,,,1
23040,2023-06-01 11:30:00,0,0,100,0,0.431482546,,0,14246,,,1
23040,2023-06-01 11:45:00,0,0,100,0,0.094965267,,0,14246,,,1
23040,2023-06-01 12:00:00,0,0,27.77693778,0,0.024392178,,6550.719422,14246,17.8820975,68.76197901,1
23040,2023-06-01 12:15:00,0,0,28.22718921,554.2391857,3.175812512,,6679.198335,14246,,,1
23040,2023-06-01 12:30:00,0,0,26.61461662,541.4435414,3.218568062,,6677.905641,14246,,,1
23040,2023-06-01 12:45:00,0,0,26.84229929,534.8285437,3.177676829,,6678.483732,14246,,,1
23040,2023-06-01 13:00:00,0,0,26.53665268,535.9101439,3.182394724,,6679.09185,14246,17.13003922,69.55245004,1
23040,2023-06-01 13:15:00,0,0,26.96454558,530.0722928,3.196718005,,6678.624652,14246,,,1
23040,2023-06-01 13:30:00,0,0,26.33414523,527.0815785,3.178881846,,6677.647157,14246,,,1
23040,2023-06-01 13:45:00,0,0,26.22116027,521.0437016,3.184670292,,6676.58478,14246,,,1
23040,2023-06-01 14:00:00,0,0,27.45159008,520.2141941,3.191418682,,6677.363631,14246,19.26094501,67.42454529,1
23040,2023-06-01 14:15:00,0,0,26.74630627,511.8140231,3.19504603,,6674.901846,14246,,,1
23040,2023-06-01 17:15:00,0,0,100,0,0.012151348,,0,14246,,,2
23040,2023-06-01 17:30:00,0,0,100,0,0.007296354,,0,14246,,,2
23040,2023-06-01 17:45:00,0,0,100,0,0.007870388,,0,14246,,,2
23040,2023-06-01 18:00:00,0,0,100,0,0.007870388,,0,14246,18.40301621,66.44490307,2
23040,2023-06-01 18:15:00,0,0,27.68909587,0,0.018572944,,4066.866016,14246,,,2
23040,2023-06-01 18:30:00,0,0,25.61461822,259.3998821,3.134884183,,6676.856957,14246,,,2
23040,2023-06-01 18:45:00,0,0,27.23250087,268.5394646,3.023267155,,6675.189966,14246,,,2
23040,2023-06-01 19:00:00,0,0,27.26514227,253.8861059,3.261172937,,6675.518465,14246,19.36552048,68.69411469,2
23041,2023-06-01 06:30:00,0,0,100,0,0.402822922,,0,17825,,,1
23041,2023-06-01 06:45:00,0,0,100,0,0.401969925,,0,17825,,,1
23041,2023-06-01 07:00:00,0,0,35.5,0,0.018564001,,2766.690588,17825,18.32046696,65.4552837,1
23041,2023-06-01 07:15:00,0,0,33.43333678,379.9420961,1.872009041,,6688.474809,17825,,,1
23041,2023-06-01 07:30:00,0,0,30.66916743,523.0325404,3.220952313,,6681.377083,17825,,,1
23041,2023-06-01 07:45:00,0,0,30.96607647,519.3293532,3.191545703,,6680.252187,17825,,,1
23041,2023-06-01 08:00:00,0,0,32.34399397,515.3195084,3.19956608,,6678.860125,17825,16.87851848,70.04598518,1
23041,2023-06-01 08:15:00,0,0,31.675126,511.0946011,3.180044158,,6679.199649,17825,,,1
23041,2023-06-01 08:30:00,0,0,31.36335799,508.488708,3.220210566,,6678.964714,17825,,,1
23041,2023-06-01 08:45:00,0,0,31.31840772,505.3030635,3.21051131,,6679.243689,17825,,,1
23041,2023-06-01 09:00:00,0,0,31.23508154,501.2713216,3.200171232,,6682.554586,17825,18.55058046,65.21994475,1
23041,2023-06-01 09:15:00,0,0,31.74810884,495.5729004,3.18093153,,6679.261719,17825,,,1
23041,2023-06-01 09:30:00,0,0,30.99383579,488.0469998,3.182802379,,6678.840568,17825,,,1
23041,2023-06-01 10:45:00,0,1,31.7275075,0,0.011991192,,2598.437999,17825,,,2
23041,2023-06-01 11:00:00,0,0,100,0,0.001505797,,0,17825,18.37601585,64.48348566,2
23041,2023-06-01 11:15:00,0,0,100,0,0.000926693,,0,17825,,,2
23041,2023-06-01 11:30:00,0,0,100,0,0.000347233,,0,17825,,,2
23041,2023-06-01 11:45:00,0,0,32.19584491,214.0666035,1.69351952,,6684.867972,17825,,,2
23041,2023-06-01 12:00:00,0,0,30.87943277,256.0953125,3.215876529,,6679.985354,17825,17.8820975,68.76197901,2
23041,2023-06-01 12:15:00,0,0,30.95689583,255.4631626,3.024739875,,6677.40488,17825,,,2
23042,2023-06-02 08:30:00,0,0,100,0,0.402547228,,0,17825,,,1
23042,2023-06-02 08:45:00,0,0,100,0,0.402835655,,0,17825,,,1
23042,2023-06-02 09:00:00,0,0,100,0,0.40253203,,0,17825,17.33562195,68.44940179,1
23042,2023-06-02 09:15:00,0,0,100,0,0.402830765,,0,17825,,,1
23042,2023-06-02 09:30:00,0,0,38.4713892,1366.089032,2.569156094,,6679.113516,17825,,,1
23042,2023-06-02 09:45:00,0,0,31.42886131,561.6319336,3.208292334,,6683.029688,17825,,,1
23042,2023-06-02 10:00:00,0,0,31.12069197,558.4846092,3.189050325,,6678.697711,17825,18.44356396,68.53788048,1
23042,2023-06-02 10:15:00,0,0,30.96901641,555.8494789,3.250362149,,6679.482351,17825,,,1
23042,2023-06-02 10:30:00,0,0,32.28929067,551.6280629,3.21966188,,6678.857442,17825,,,1
23042,2023-06-02 10:45:00,0,0,31.83586627,548.3734174,3.23420304,,6679.6327,17825,,,1
23042,2023-06-02 11:00:00,0,0,31.70947767,545.5729004,3.251121513,,6679.53125,17825,17.91720142,65.70587095,1
23042,2023-06-02 11:15:00,0,0,31.19364365,542.0847379,3.19562604,,6679.298393,17825,,,1
23042,2023-06-02 11:30:00,0,0,30.85020114,538.6260322,3.201088578,,6680.336056,17825,,,1
23042,2023-06-02 12:45:00,0,1,31.59026524,0,0.017654213,,3067.237798,17825,,,2
23042,2023-06-02 13:00:00,0,0,100,0,0.000347964,,0,17825,17.19107628,69.9123429,2
23042,2023-06-02 13:15:00,0,0,100,0,0.001500434,,0,17825,,,2
23042,2023-06-02 13:30:00,0,0,100,0,0.000924545,,0,17825,,,2
23042,2023-06-02 13:45:00,0,0,31.44079242,0,0.020798231,,3443.832869,17825,,,2
23042,2023-06-02 14:00:00,0,0,30.63812338,254.796128,3.219598747,,6682.454464,17825,19.43876457,67.40013123,2
23042,2023-06-02 14:15:00,0,0,31.62313429,253.9621241,3.227936841,,6682.433578,17825,,,2
23043,2023-06-14 10:15:00,0,0,100,0,0.434085655,,0,14246,,,1
23043,2023-06-14 10:30:00,0,0,100,0,0.43367497,,0,14246,,,1
23043,2023-06-14 10:45:00,0,0,100,0,0.43344567,,0,14246,,,1
23043,2023-06-14 11:00:00,0,0,30.24599142,1077.407836,2.827131561,,6676.258269,14246,21.00530161,82.02844395,1
23043,2023-06-14 11:15:00,0,0,27.40724812,321.1131966,2.880252253,,6682.652949,14246,,,1
23043,2023-06-14 11:30:00,0,0,26.22945876,497.3580326,3.206168028,,6676.437005,14246,,,1
23043,2023-06-14 11:45:00,0,0,27.48954733,492.156536,3.191802546,,6674.751507,14246,,,1
23043,2023-06-14 12:00:00,0,0,26.54650961,483.4886488,3.208219082,,6677.455049,14246,19.07254219,73.48598345,1
23043,2023-06-14 12:15:00,0,0,26.25287252,478.0271293,3.223963851,,6675.299513,14246,,,1
23043,2023-06-14 12:30:00,0,0,26.73577026,478.2453239,3.193501573,,6677.002502,14246,,,1
23043,2023-06-14 12:45:00,0,0,27.48728702,472.8403214,3.190747805,,6677.336189,14246,,,1
23043,2023-06-14 13:00:00,0,0,27.45069697,478.248893,3.19477989,,6676.594089,14246,21.38317305,72.74824388,1
23043,2023-06-14 13:15:00,0,0,26.35977772,475.2409053,3.216473275,,6675.485398,14246,,,1
23043,2023-06-14 13:30:00,0,0,26.00552029,469.4489281,3.183490425,,6675.912817,14246,,,1
23043,2023-06-14 13:45:00,0,0,26.05870459,472.3490434,3.186413646,,6674.480409,14246,,,1
23043,2023-06-14 14:45:00,0,2,26.52318744,0,0.03270672,,5201.294148,14246,,,2
23043,2023-06-14 15:00:00,0,0,27,0,0.031479326,,321.728429,14246,19.68816031,71.50606714,2
23043,2023-06-14 15:15:00,0,0,100,0,0.007581043,,0,14246,,,2
23043,2023-06-14 15:30:00,0,0,100,0,0.007753575,,0,14246,,,2
23043,2023-06-14 15:45:00,0,0,25.33140176,0,0.039437429,,889.5921523,14246,,,2
23043,2023-06-14 16:00:00,0,0,27.14701822,390.9758234,3.13722258,,6675.181154,14246,21.20052273,74.8627618,2
23043,2023-06-14 16:15:00,0,0,25.24542112,250.1292136,3.148892853,,6674.740829,14246,,,2
23043,2023-06-14 16:30:00,0,0,25.57030623,256.1382513,3.292112024,,6673.972528,14246,,,2
23044,2023-06-08 12:45:00,0,0,100,0,0.402197827,,0,17825,,,1
23044,2023-06-08 13:00:00,0,0,100,0,0.402202905,,0,17825,16.71406304,72.78110183,1
23044,2023-06-08 13:15:00,0,0,100,0,0.40254631,,0,17825,,,1
23044,2023-06-08 13:30:00,0,0,33.6340189,0,0.000923188,,6467.165747,17825,,,1
23044,2023-06-08 13:45:00,0,0,31.6927752,502.1729925,3.018499093,,6685.267186,17825,,,1
23044,2023-06-08 14:00:00,0,0,31.6398391,513.6854463,3.197374177,,6684.635922,17825,19.06033516,66.31675406,1
23044,2023-06-08 14:15:00,0,0,31.78619806,510.7391457,3.207154763,,6681.540005,17825,,,1
23044,2023-06-08 14:30:00,0,0,31.64369009,507.536589,3.200302769,,6681.308065,17825,,,1
23044,2023-06-08 14:45:00,0,0,32.59995017,504.0827652,3.224453744,,6679.739736,17825,,,1
23044,2023-06-08 15:00:00,0,0,32.71369852,500.5617031,3.192003592,,6682.816149,17825,17.57878697,70.35154362,1
23044,2023-06-08 15:15:00,0,0,31.21645395,498.4391963,3.182526984,,6682.761912,17825,,,1
23044,2023-06-08 15:30:00,0,0,31.59152773,495.6661787,3.190291665,,6681.613196,17825,,,1
23044,2023-06-08 15:45:00,0,0,31.81973759,491.2561099,3.19985592,,6678.891667,17825,,,1
23044,2023-06-08 16:00:00,0,0,32.64116359,486.390982,3.204297301,,6678.668144,17825,18.02973145,67.25440938,1
23044,2023-06-08 16:15:00,0,0,31.23808481,479.9015616,3.139726975,,6679.114473,17825,,,1
23044,2023-06-08 17:15:00,0,0,32.72198244,0,0.015524558,,6083.397012,17825,,,2
23044,2023-06-08 17:30:00,0,0,100,0,0.001504612,,0,17825,,,2
23044,2023-06-08 17:45:00,0,0,100,0,0.000811233,,0,17825,,,2
23044,2023-06-08 18:00:00,0,0,100,0,0.000982524,,0,17825,17.51952174,71.8989062,2
23044,2023-06-08 18:15:00,0,0,32.48528485,303.1948418,0.15992419,,6688.473931,17825,,,2
23044,2023-06-08 18:30:00,0,0,30.94674403,254.9301649,3.120314459,,6682.061037,17825,,,2
23044,2023-06-08 18:45:00,0,0,31.28135671,255.8518959,3.11815321,,6678.009213,17825,,,2
23045,2023-06-14 08:30:00,0,0,100,0,0.405729198,,0,17825,,,1
23045,2023-06-14 08:45:00,0,0,100,0,0.405439854,,0,17825,,,1
23045,2023-06-14 09:00:00,0,0,36.18235008,0,0.017065975,,2597.668421,17825,19.455047,85.62056204,1
23045,2023-06-14 09:15:00,0,0,99.87994692,278.8387353,-0.00535195,,6591.770208,17825,,,1
23045,2023-06-14 09:30:00,0,0,32.34358407,524.8609274,3.15923211,,6682.383875,17825,,,1
23045,2023-06-14 09:45:00,0,0,31.86585788,519.3532837,3.18303534,,6677.815806,17825,,,1
23045,2023-06-14 10:00:00,0,0,30.47567928,517.2930358,3.252036005,,6679.694859,17825,19.58399204,73.65032196,1
23045,2023-06-14 10:15:00,0,0,32.15401731,512.8432007,3.173367384,,6681.827685,17825,,,1
23045,2023-06-14 10:30:00,0,0,31.63348563,510.0390489,3.175529351,,6678.047624,17825,,,1
23045,2023-06-14 10:45:00,0,0,30.40807197,506.0449633,3.193479228,,6678.481194,17825,,,1
23045,2023-06-14 11:00:00,0,0,31.35207136,485.4936316,3.206549121,,6678.769983,17825,21.00530161,82.02844395,1
23045,2023-06-14 11:15:00,0,0,30.43532819,482.2595967,3.211304378,,6682.113578,17825,,,1
23045,2023-06-14 11:30:00,0,0,30.98227536,478.8299396,3.18439324,,6678.299925,17825,,,1
23045,2023-06-14 11:45:00,0,0,31.11630928,474.2954661,3.184252813,,6679.591884,17825,,,1
23045,2023-06-14 13:15:00,0,0,100,0,-0.000231504,,0,17825,,,2
23045,2023-06-14 13:30:00,0,0,100,0,0.00028155,,0,17825,,,2
23045,2023-06-14 13:45:00,0,0,100,0,-0.000231504,,0,17825,,,2
23045,2023-06-14 14:00:00,0,0,31.33541927,0,0.021124718,,728.8646569,17825,20.04556474,78.39135975,2
23045,2023-06-14 14:15:00,0,0,30.88816413,455.5534703,3.129557748,,6679.148327,17825,,,2
23045,2023-06-14 14:30:00,0,0,31.26189677,255.079611,3.465668277,,6678.949663,17825,,,2
23045,2023-06-14 14:45:00,0,0,31.00253234,252.6427775,3.014462129,,6681.232507,17825,,,2
23046,2023-06-15 08:30:00,0,0,100,0,0.431600653,,0,14246,,,1
23046,2023-06-15 08:45:00,0,0,100,0,0.432469836,,0,14246,,,1
23046,2023-06-15 09:00:00,0,0,100,0,0.432349491,,0,14246,20.46144135,65.68583548,1
23046,2023-06-15 09:15:00,0,0,100,0,0.433040385,,0,14246,,,1
23046,2023-06-15 09:30:00,0,0,27.96696736,0,0.025589054,,4191.52159,14246,,,1
23046,2023-06-15 09:45:00,0,0,26.27558405,531.942615,3.29609819,,6677.178079,14246,,,1
23046,2023-06-15 10:00:00,0,0,27.70774166,485.9627322,3.198135008,,6677.667311,14246,20.04126784,70.37451013,1
23046,2023-06-15 10:15:00,0,0,26.58743064,484.8732855,3.188954189,,6676.922249,14246,,,1
23046,2023-06-15 10:30:00,0,0,27.28821665,484.1598145,3.254109814,,6675.840667,14246,,,1
23046,2023-06-15 10:45:00,0,0,25.96357743,481.7720778,3.187693535,,6676.206767,14246,,,1
23046,2023-06-15 11:00:00,0,0,26.1889945,480.880918,3.185618776,,6670.596428,14246,19.39103822,67.24427274,1
23046,2023-06-15 11:15:00,0,0,27.08148868,474.0895385,3.223068186,,6674.471001,14246,,,1
23046,2023-06-15 11:30:00,0,0,26.51963005,470.5803132,3.211164952,,6673.773589,14246,,,1
23046,2023-06-15 11:45:00,0,0,26.98757049,466.1728382,3.194480632,,6673.989826,14246,,,1
23046,2023-06-15 12:00:00,0,0,27.14613595,464.7401633,3.195130747,,6672.849384,14246,18.98709106,63.94733677,1
23046,2023-06-15 12:15:00,0,0,26.53047453,459.5937605,3.188015961,,6673.147764,14246,,,1
23046,2023-06-15 12:30:00,0,0,27.68726824,468.0035517,3.220329648,,6672.803906,14246,,,1
