IPC_CF_LOTE,IPC_CF_FECHA,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_FECHA_APROX,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV
23122,2023-11-15 17:35:00,19.44,13040000,,2023-11-15 17:30:00,20.56394577,48.89322853
23122,2023-11-16 06:45:00,25.36,50053333.33,,2023-11-16 06:45:00,20.18959665,50.72037493
23122,2023-11-16 10:45:00,30.32,66000000,,2023-11-16 10:45:00,19.9499774,50.4267931
23122,2023-11-16 14:45:00,41.84,85066666.67,,2023-11-16 14:45:00,20.08832502,50.15248508
23122,2023-11-16 18:45:00,50.64,111466666.7,,2023-11-16 18:45:00,20.25831795,51.06865238
23122,2023-11-17 06:45:00,78.8,176533333.3,,2023-11-17 06:45:00,20.3140375,49.2559882
23122,2023-11-17 07:45:00,81.6,195466666.7,,2023-11-17 07:45:00,20.32692581,49.45631538
23122,2023-11-17 08:45:00,82.4,199200000,,2023-11-17 08:45:00,20.14890718,50.9204998
23122,2023-11-17 10:40:00,82.4,205600000,,2023-11-17 10:45:00,20.23706961,50.25850361
23123,2023-11-15 14:30:00,17.44,10053333.33,,2023-11-15 14:30:00,20.42650414,47.03283403
23123,2023-11-15 18:30:00,17.36,13333333.33,,2023-11-15 18:30:00,20.28544521,49.77213478
23123,2023-11-16 06:45:00,23.2,56346666.67,,2023-11-16 06:45:00,20.18959665,50.72037493
23123,2023-11-16 10:45:00,28.16,73600000,,2023-11-16 10:45:00,19.9499774,50.4267931
23123,2023-11-16 14:45:00,41.28,97333333.33,,2023-11-16 14:45:00,20.08832502,50.15248508
23123,2023-11-16 18:45:00,51.92,107466666.7,,2023-11-16 18:45:00,20.25831795,51.06865238
23123,2023-11-17 06:45:00,80.8,179466666.7,,2023-11-17 06:45:00,20.3140375,49.2559882
23123,2023-11-17 07:45:00,82.4,186133333.3,,2023-11-17 07:45:00,20.32692581,49.45631538
23123,2023-11-17 08:45:00,81.6,195466666.7,,2023-11-17 08:45:00,20.14890718,50.9204998
23123,2023-11-17 10:40:00,82.4,191733333.3,,2023-11-17 10:45:00,20.23706961,50.25850361
23118,2023-11-20 08:30:00,16.64,6501333.33,,2023-11-20 08:30:00,20.1552372,46.52777672
23118,2023-11-20 12:30:00,16.96,10640000,,2023-11-20 12:30:00,20.28996658,47.56040192
23118,2023-11-20 16:30:00,18.88,15413333.33,,2023-11-20 16:30:00,20.05396366,49.44299698
23118,2023-11-20 20:30:00,18.4,25760000,,2023-11-20 20:30:00,20.29267883,49.37065887
23118,2023-11-21 08:00:00,36,92266666.67,,2023-11-21 08:00:00,20.15704536,51.25867844
23118,2023-11-21 12:00:00,45.36,115733333.3,,2023-11-21 12:00:00,19.88397026,52.06886673
23118,2023-11-21 16:00:00,55.52,120000000,,2023-11-21 16:00:00,20.0214119,51.5688813
23118,2023-11-21 20:00:00,66.32,144800000,,2023-11-21 20:00:00,20.42650414,49.49363327
23118,2023-11-22 06:45:00,74.56,229066666.7,,2023-11-22 06:45:00,19.91923428,46.29764885
23118,2023-11-22 07:30:00,76.64,250133333.3,,2023-11-22 07:30:00,20.0214119,46.03478564
23118,2023-11-22 08:20:00,75.2,243733333.3,,2023-11-22 08:15:00,20.0557723,46.05458702
23118,2023-11-22 10:00:00,76.56,206400000,,2023-11-22 10:00:00,20.2890625,43.01215363
23118,2023-11-22 12:00:00,75.92,247200000,,2023-11-22 12:00:00,20.45106511,42.59259033
23119,2023-11-20 08:30:00,19.52,6602666.67,,2023-11-20 08:30:00,20.1552372,46.52777672
23119,2023-11-20 12:30:00,20.4,11680000,,2023-11-20 12:30:00,20.28996658,47.56040192
23119,2023-11-20 16:30:00,21.44,17306666.67,,2023-11-20 16:30:00,20.05396366,49.44299698
23119,2023-11-20 20:30:00,22.48,27813333.33,,2023-11-20 20:30:00,20.29267883,49.37065887
23119,2023-11-21 08:00:00,37.84,101866666.7,,2023-11-21 08:00:00,20.15704536,51.25867844
23119,2023-11-21 12:00:00,44.48,124533333.3,,2023-11-21 12:00:00,19.88397026,52.06886673
23119,2023-11-21 16:00:00,53.84,130666666.7,,2023-11-21 16:00:00,20.0214119,51.5688813
23119,2023-11-21 20:00:00,61.28,140800000,,2023-11-21 20:00:00,20.42650414,49.49363327
23119,2023-11-22 06:45:00,73.76,180800000,,2023-11-22 06:45:00,19.91923428,46.29764885
23119,2023-11-22 07:30:00,73.52,185066666.7,,2023-11-22 07:30:00,20.0214119,46.03478564
23119,2023-11-22 10:00:00,75.52,123466666.7,,2023-11-22 10:00:00,20.2890625,43.01215363
23119,2023-11-22 11:30:00,74.48,185066666.7,,2023-11-22 11:30:00,20.43878462,42.93981361
23120,2023-11-21 08:20:00,19.36,5653333.33,,2023-11-21 08:15:00,20.22214937,51.32649517
23120,2023-11-21 12:20:00,19.28,8320000,,2023-11-21 12:15:00,19.8974367,51.9330054
23120,2023-11-21 16:20:00,20.24,14986666.67,,2023-11-21 16:15:00,19.9526906,51.69749399
23120,2023-11-21 20:20:00,21.52,24026666.67,,2023-11-21 20:15:00,20.32523108,49.73234844
23120,2023-11-22 07:00:00,33.52,90666666.67,,2023-11-22 07:00:00,20.0214119,45.7242183
23120,2023-11-22 11:00:00,41.84,101066666.7,,2023-11-22 11:00:00,20.42650414,43.2870369
23120,2023-11-22 15:00:00,51.28,112266666.7,,2023-11-22 15:00:00,20.42650414,40.3175621
23120,2023-11-22 19:00:00,61.84,172000000,,2023-11-22 19:00:00,20.0214119,41.53645706
23120,2023-11-23 06:50:00,85.6,167733333.3,,2023-11-23 06:45:00,20.02095938,38.46209335
23121,2023-11-21 08:20:00,12.56,8266666.67,,2023-11-21 08:15:00,20.22214937,51.32649517
23121,2023-11-21 12:20:00,13.44,12346666.67,,2023-11-21 12:15:00,19.8974367,51.9330054
23121,2023-11-21 16:20:00,13.92,15973333.33,,2023-11-21 16:15:00,19.9526906,51.69749399
23121,2023-11-21 20:20:00,15.76,23920000,,2023-11-21 20:15:00,20.32523108,49.73234844
23121,2023-11-22 07:00:00,28.4,94400000,,2023-11-22 07:00:00,20.0214119,45.7242183
23121,2023-11-22 11:00:00,36.32,116533333.3,,2023-11-22 11:00:00,20.42650414,43.2870369
23121,2023-11-22 15:00:00,47.04,140000000,,2023-11-22 15:00:00,20.42650414,40.3175621
23121,2023-11-22 19:00:00,58.96,145866666.7,,2023-11-22 19:00:00,20.0214119,41.53645706
23121,2023-11-23 06:50:00,83.2,223733333.3,,2023-11-23 06:45:00,20.02095938,38.46209335
23129,2023-11-23 07:00:00,30.32,64800000,1.136,2023-11-23 07:00:00,20.15704536,38.02083206
23129,2023-11-23 11:00:00,37.68,65280000,1.16,2023-11-23 11:00:00,19.61089325,38.16550827
23129,2023-11-23 15:00:00,44.8,69013333.33,1.104,2023-11-23 15:00:00,20.42650414,35.99536896
23129,2023-11-23 19:00:00,55.92,111200000,0.92,2023-11-23 19:00:00,20.3614006,37.21064758
23129,2023-11-24 06:45:00,74.72,226133333.3,0.288,2023-11-24 06:45:00,19.68142319,36.17892742
23129,2023-11-24 07:45:00,75.36,234666666.7,0.256,2023-11-24 07:45:00,19.93833372,35.99613325
23129,2023-11-24 10:00:00,75.52,179200000,0.184,2023-11-24 10:00:00,19.54398155,36.67534637
23130,2023-11-23 07:00:00,30.32,64800000,1.136,2023-11-23 07:00:00,20.15704536,38.02083206
23130,2023-11-23 11:00:00,34.64,90933333.33,1.56,2023-11-23 11:00:00,19.61089325,38.16550827
23130,2023-11-23 15:00:00,47.6,101600000,1.616,2023-11-23 15:00:00,20.42650414,35.99536896
23130,2023-11-23 19:00:00,51.84,104000000,1.384,2023-11-23 19:00:00,20.3614006,37.21064758
23130,2023-11-24 06:45:00,72.96,193333333.3,0.784,2023-11-24 06:45:00,19.68142319,36.17892742
23130,2023-11-24 07:45:00,73.92,187466666.7,0.76,2023-11-24 07:45:00,19.93833372,35.99613325
23130,2023-11-24 08:30:00,74.08,196800000,0.696,2023-11-24 08:30:00,19.85269688,36.22675668
23130,2023-11-24 10:15:00,75.04,169866666.7,0.592,2023-11-24 10:15:00,19.54398155,36.74406719
23124,2023-11-27 08:00:00,17.6,5512000,1.664,2023-11-27 08:00:00,19.88397026,41.26880646
23124,2023-11-27 12:00:00,17.52,10773333.33,1.856,2023-11-27 12:00:00,19.88216019,42.89279556
23124,2023-11-27 16:00:00,18.16,14826666.67,1.872,2023-11-27 16:00:00,20.49160767,44.61003282
23124,2023-11-27 20:00:00,19.52,24026666.67,1.832,2023-11-27 20:00:00,20.32342339,45.71759033
23124,2023-11-28 07:30:00,29.12,78853333.33,1.664,2023-11-28 07:30:00,19.94907379,40.84150853
23124,2023-11-28 11:30:00,36.8,112000000,1.528,2023-11-28 11:30:00,19.65972137,41.47135353
23124,2023-11-28 15:30:00,46.8,132533333.3,1.408,2023-11-28 15:30:00,20.35778332,42.61429405
23124,2023-11-28 19:30:00,54,161333333.3,1.176,2023-11-28 19:30:00,20.22034168,43.89829254
23124,2023-11-29 06:30:00,69.2,202400000,0.744,2023-11-29 06:30:00,20.09736633,44.62064214
23124,2023-11-29 07:30:00,70.08,213333333.3,0.688,2023-11-29 07:30:00,20.01779461,46.19683075
23124,2023-11-29 08:30:00,73.28,218400000,0.616,2023-11-29 08:30:00,20.01779461,46.9419117
23124,2023-11-29 10:15:00,74.48,201333333.3,0.536,2023-11-29 10:15:00,20.08651543,46.23119164
23125,2023-11-27 08:00:00,19.52,5197333.33,1.792,2023-11-27 08:00:00,19.88397026,41.26880646
23125,2023-11-27 12:00:00,19.6,8400000,1.8,2023-11-27 12:00:00,19.88216019,42.89279556
23125,2023-11-27 16:00:00,20.32,13173333.33,1.784,2023-11-27 16:00:00,20.49160767,44.61003282
23125,2023-11-27 20:00:00,21.68,20773333.33,1.976,2023-11-27 20:00:00,20.32342339,45.71759033
23125,2023-11-29 07:30:00,30.88,64986666.67,1.616,2023-11-29 07:30:00,20.01779461,46.19683075
23125,2023-11-28 11:30:00,38.4,86933333.33,1.528,2023-11-28 11:30:00,19.65972137,41.47135353
23125,2023-11-28 15:30:00,48.16,88986666.67,1.392,2023-11-28 15:30:00,20.35778332,42.61429405
23125,2023-11-28 19:30:00,57.36,100266666.7,1.296,2023-11-28 19:30:00,20.22034168,43.89829254
23125,2023-11-29 06:30:00,72.88,184533333.3,0.784,2023-11-29 06:30:00,20.09736633,44.62064214
23125,2023-11-29 07:30:00,73.84,189600000,0.712,2023-11-29 07:30:00,20.01779461,46.19683075
23125,2023-11-29 08:30:00,73.6,178133333.3,0.616,2023-11-29 08:30:00,20.01779461,46.9419117
23125,2023-11-29 10:15:00,77.44,175706666.7,0.56,2023-11-29 10:15:00,20.08651543,46.23119164
23126,2023-11-28 07:45:00,15.28,8064000,2.032,2023-11-28 07:45:00,20.11906815,40.42169616
23126,2023-11-28 11:45:00,16.08,15546666.67,1.944,2023-11-28 11:45:00,19.65972137,41.5039053
23126,2023-11-28 15:45:00,17.36,20240000,1.76,2023-11-28 15:45:00,20.25470209,42.68301487
23126,2023-11-28 19:45:00,18.96,33040000,1.424,2023-11-28 19:45:00,20.25470209,43.93265343
23126,2023-11-29 07:00:00,39.12,109866666.7,1.648,2023-11-29 07:00:00,20.08651543,45.18228912
23126,2023-11-29 11:00:00,49.04,147733333.3,1.68,2023-11-29 11:00:00,20.08651543,46.12268448
23126,2023-11-29 15:00:00,62.64,164800000,1.352,2023-11-29 15:00:00,20.33065605,48.15176392
23126,2023-11-29 19:00:00,72.96,192533333.3,0.304,2023-11-29 19:00:00,20.08651543,50.58955383
23126,2023-11-30 06:15:00,82.4,186933333.3,0.296,2023-11-30 06:15:00,20.15342808,48.85705853
23126,2023-11-30 07:15:00,79.12,188533333.3,0.264,2023-11-30 07:15:00,20.38852644,48.57313347
23126,2023-11-30 09:45:00,79.92,167733333.3,0.2,2023-11-30 09:45:00,20.39214373,48.58940983
23127,2023-11-28 07:45:00,14.48,9386666.67,1.864,2023-11-28 07:45:00,20.11906815,40.42169616
23127,2023-11-28 11:45:00,15.12,14533333.33,1.856,2023-11-28 11:45:00,19.65972137,41.5039053
23127,2023-11-28 15:45:00,16.8,21893333.33,1.832,2023-11-28 15:45:00,20.25470209,42.68301487
23127,2023-11-28 19:45:00,18.56,36853333.33,1.96,2023-11-28 19:45:00,20.25470209,43.93265343
23127,2023-11-29 07:00:00,,112266666.7,1.704,2023-11-29 07:00:00,20.08651543,45.18228912
23127,2023-11-29 11:00:00,42.96,151466666.7,1.64,2023-11-29 11:00:00,20.08651543,46.12268448
23127,2023-11-29 15:00:00,52.72,187733333.3,1.544,2023-11-29 15:00:00,20.33065605,48.15176392
23127,2023-11-29 19:00:00,64.88,222933333.3,0.24,2023-11-29 19:00:00,20.08651543,50.58955383
23127,2023-11-30 06:15:00,78.96,218400000,0.536,2023-11-30 06:15:00,20.15342808,48.85705853
23127,2023-11-30 07:15:00,78,198133333.3,0.44,2023-11-30 07:15:00,20.38852644,48.57313347
23127,2023-11-30 10:00:00,77.44,252533333.3,0.336,2023-11-30 10:00:00,20.42650414,48.55324173
23131,2023-12-04 08:00:00,18.16,7970666.67,1.704,2023-12-04 08:00:00,19.67961502,39.10590363
23131,2023-12-04 12:00:00,18.24,11200000,1.944,2023-12-04 12:00:00,20.22395706,42.07175827
23131,2023-12-04 16:00:00,20,13653333.33,1.864,2023-12-04 16:00:00,20.35959244,39.09866714
23131,2023-12-04 20:00:00,21.04,19626666.67,1.608,2023-12-04 20:00:00,20.22395706,40.07522964
23131,2023-12-05 07:00:00,29.28,78586666.67,1.56,2023-12-05 07:00:00,19.75737762,41.94155121
23131,2023-12-05 11:00:00,35.68,105866666.7,1.616,2023-12-05 11:00:00,19.88397026,41.94155121
23131,2023-12-05 15:00:00,41.6,133066666.7,1.424,2023-12-05 15:00:00,20.42650414,42.07175827
23131,2023-12-05 19:00:00,55.2,146666666.7,1.288,2023-12-05 19:00:00,19.88216019,41.53645706
23131,2023-12-06 06:45:00,73.04,190133333.3,0.784,2023-12-06 06:45:00,20.4156878,38.66680364
23131,2023-12-06 07:30:00,73.52,202933333.3,0.736,2023-12-06 07:30:00,20.19592762,39.22706795
23131,2023-12-06 09:10:00,76.72,189333333.3,0.664,2023-12-06 09:15:00,20.66974068,38.4081059
23132,2023-12-04 08:00:00,17.84,6365333.33,1.632,2023-12-04 08:00:00,19.67961502,39.10590363
23132,2023-12-04 12:00:00,18.72,9733333.33,1.576,2023-12-04 12:00:00,20.22395706,42.07175827
23132,2023-12-04 16:00:00,19.44,14693333.33,1.576,2023-12-04 16:00:00,20.35959244,39.09866714
23132,2023-12-04 20:00:00,21.52,21680000,1.704,2023-12-04 20:00:00,20.22395706,40.07522964
23132,2023-12-05 07:00:00,33.92,87466666.67,1.448,2023-12-05 07:00:00,19.75737762,41.94155121
23132,2023-12-05 11:00:00,43.2,102933333.3,1.504,2023-12-05 11:00:00,19.88397026,41.94155121
23132,2023-12-05 15:00:00,53.68,131466666.7,1.224,2023-12-05 15:00:00,20.42650414,42.07175827
23132,2023-12-05 19:00:00,61.6,144800000,1.144,2023-12-05 19:00:00,19.88216019,41.53645706
23132,2023-12-06 06:45:00,80.8,202133333.3,0.48,2023-12-06 06:45:00,20.4156878,38.66680364
23132,2023-12-06 07:30:00,82.4,207200000,0.432,2023-12-06 07:30:00,20.19592762,39.22706795
23132,2023-12-06 09:10:00,86.4,200000000,0.368,2023-12-06 09:15:00,20.66974068,38.4081059
23133,2023-12-04 08:00:00,15.76,6168000,1.856,2023-12-04 08:00:00,19.67961502,39.10590363
23133,2023-12-04 12:00:00,16.16,9146666.67,1.624,2023-12-04 12:00:00,20.22395706,42.07175827
23133,2023-12-04 16:00:00,17.12,15066666.67,1.744,2023-12-04 16:00:00,20.35959244,39.09866714
23133,2023-12-04 20:00:00,18.56,21280000,1.696,2023-12-04 20:00:00,20.22395706,40.07522964
23133,2023-12-05 07:00:00,30.32,96533333.33,1.496,2023-12-05 07:00:00,19.75737762,41.94155121
23133,2023-12-05 11:00:00,39.04,120000000,1.456,2023-12-05 11:00:00,19.88397026,41.94155121
23133,2023-12-05 15:00:00,48,120533333.3,1.44,2023-12-05 15:00:00,20.42650414,42.07175827
23133,2023-12-05 19:00:00,56.96,165066666.7,1.416,2023-12-05 19:00:00,19.88216019,41.53645706
23133,2023-12-06 06:45:00,79.92,185866666.7,0.632,2023-12-06 06:45:00,20.4156878,38.66680364
23133,2023-12-06 07:30:00,79.84,209866666.7,0.552,2023-12-06 07:30:00,20.19592762,39.22706795
23133,2023-12-06 09:10:00,79.28,208533333.3,0.52,2023-12-06 09:15:00,20.66974068,38.4081059
23134,2023-11-29 14:00:00,19.04,12213333.33,1.712,2023-11-29 14:00:00,20.22395706,47.88772964
23134,2023-11-29 18:00:00,19.28,17706666.67,1.376,2023-11-29 18:00:00,20.22395706,50.17722702
23134,2023-11-30 07:00:00,25.44,60080000,1.64,2023-11-30 07:00:00,20.35416603,48.53153992
23134,2023-11-30 11:15:00,31.76,64800000,1.576,2023-11-30 11:15:00,20.07792568,49.73686981
23134,2023-11-30 15:15:00,40.48,72880000,1.528,2023-11-30 15:15:00,20.11273909,52.00195122
23134,2023-11-30 05:15:00,50.88,124000000,1.296,2023-11-30 05:15:00,20.08651543,48.96556473
23134,2023-12-01 06:30:00,73.36,194133333.3,0.72,2023-12-01 06:30:00,20.24294662,49.23502541
23134,2023-12-01 07:30:00,76,169333333.3,0.648,2023-12-01 07:30:00,20.17512989,49.10481834
23134,2023-12-01 08:00:00,73.04,193600000,0.592,2023-12-01 08:00:00,20.2221489,50.04340363
23134,2023-12-01 09:15:00,78.08,174666666.7,0.552,2023-12-01 09:15:00,20.35416603,50.58999715
23134,2023-12-01 11:15:00,77.92,193066666.7,0.392,2023-12-01 11:15:00,20.38852644,52.07514817
23135,2023-11-29 15:00:00,19.92,7501333.33,1.808,2023-11-29 15:00:00,20.33065605,48.15176392
23135,2023-11-29 19:00:00,20.32,12933333.33,1.856,2023-11-29 19:00:00,20.08651543,50.58955383
23135,2023-11-30 07:00:00,24.56,40960000,1.688,2023-11-30 07:00:00,20.35416603,48.53153992
23135,2023-11-30 11:15:00,29.36,85066666.67,1.64,2023-11-30 11:15:00,20.07792568,49.73686981
23135,2023-11-30 15:15:00,36.88,83840000,1.544,2023-11-30 15:15:00,20.11273909,52.00195122
23135,2023-11-30 19:15:00,46.56,110400000,1.464,2023-11-30 19:15:00,20.39214373,50.32831061
23135,2023-12-01 06:30:00,73.6,176800000,0.808,2023-12-01 06:30:00,20.24294662,49.23502541
23135,2023-12-01 07:30:00,75.52,156000000,0.816,2023-12-01 07:30:00,20.17512989,49.10481834
23135,2023-12-01 08:00:00,76.72,174933333.3,0.8,2023-12-01 08:00:00,20.2221489,50.04340363
23135,2023-12-01 09:15:00,77.84,164000000,0.728,2023-12-01 09:15:00,20.35416603,50.58999715
23135,2023-12-01 11:15:00,80.8,175200000,0.552,2023-12-01 11:15:00,20.38852644,52.07514817
23136,2023-12-18 09:00:00,16.48,6434666.67,1.8,2023-12-18 09:00:00,20.5567131,31.89753032
23136,2023-12-18 13:00:00,16.56,10373333.33,1.664,2023-12-18 13:00:00,19.60908508,32.21932983
23136,2023-12-18 17:00:00,17.76,20560000,1.848,2023-12-18 17:00:00,19.60908508,32.49059677
23136,2023-12-18 21:00:00,18.72,28213333.33,1.648,2023-12-18 21:00:00,20.69415474,32.34592056
23136,2023-12-19 07:00:00,29.44,81306666.67,1.6,2023-12-19 07:00:00,19.49696159,32.08911896
23136,2023-12-19 11:00:00,36.96,106400000,1.448,2023-12-19 11:00:00,20.70681381,30.58810806
23136,2023-12-19 15:00:00,40.16,116266666.7,1.32,2023-12-19 15:00:00,19.88397026,31.40914345
23136,2023-12-19 19:00:00,51.76,122400000,1.088,2023-12-19 19:00:00,19.74652672,33.70949173
23136,2023-12-20 06:45:00,70.4,204000000,0.704,2023-12-20 06:45:00,20.29674728,33.45912033
23136,2023-12-20 07:45:00,71.2,172800000,0.544,2023-12-20 07:45:00,20.51053993,33.0834985
23136,2023-12-20 10:00:00,71.12,210400000,0.552,2023-12-20 10:00:00,20.62724304,32.5653098
23137,2023-12-18 14:15:00,16.16,11173333.33,1.544,2023-12-18 14:15:00,19.64344549,31.33590174
23137,2023-12-18 18:15:00,16.16,17466666.67,1.464,2023-12-18 18:15:00,19.74713602,32.86042213
23137,2023-12-19 07:00:00,20.64,37973333.33,1.656,2023-12-19 07:00:00,19.49696159,32.08911896
23137,2023-12-19 11:00:00,25.04,53813333.33,1.672,2023-12-19 11:00:00,20.70681381,30.58810806
23137,2023-12-19 15:00:00,31.76,105066666.7,1.384,2023-12-19 15:00:00,19.88397026,31.40914345
23137,2023-12-19 19:00:00,36.24,161866666.7,1.312,2023-12-19 19:00:00,19.74652672,33.70949173
23137,2023-12-20 06:45:00,54,219200000,0.936,2023-12-20 06:45:00,20.29674728,33.45912033
23137,2023-12-20 07:45:00,56.16,241066666.7,0.912,2023-12-20 07:45:00,20.51053993,33.0834985
23137,2023-12-20 09:00:00,56.96,279466666.7,0.856,2023-12-20 09:00:00,20.49160767,33.28992844
23137,2023-12-20 10:00:00,56.96,280266666.7,0.848,2023-12-20 10:00:00,20.62724304,32.5653098
23137,2023-12-20 11:35:00,57.76,280000000,0.768,2023-12-20 11:30:00,20.69144154,32.56574511
23138,2023-12-19 13:30:00,16.16,3536000,1.608,2023-12-19 13:30:00,19.6778059,31.47424698
23138,2023-12-19 17:30:00,16.48,5658666.67,1.528,2023-12-19 17:30:00,19.9454565,32.55389214
23138,2023-12-20 07:00:00,20.96,26720000,1.784,2023-12-20 07:00:00,20.35416603,33.28885849
23138,2023-12-20 11:00:00,23.92,46666666.67,1.76,2023-12-20 11:00:00,20.76106644,32.24921543
23138,2023-12-20 15:00:00,29.2,66026666.67,1.576,2023-12-20 15:00:00,19.80801392,34.64988327
23138,2023-12-20 19:00:00,36.56,96266666.67,1.632,2023-12-20 19:00:00,19.67418861,36.67534637
23138,2023-12-21 07:00:00,65.84,150933333.3,0.944,2023-12-21 07:00:00,20.62905121,33.55396271
23138,2023-12-21 08:00:00,71.36,151733333.3,0.944,2023-12-21 08:00:00,19.67418861,36.14004517
23138,2023-12-21 09:00:00,68.64,162933333.3,0.928,2023-12-21 09:00:00,19.53855515,36.54513931
23138,2023-12-21 10:00:00,69.04,185333333.3,0.872,2023-12-21 10:00:00,20.75925827,33.82522964
23138,2023-12-21 11:30:00,71.68,168533333.3,0.696,2023-12-21 11:30:00,19.60908508,34.78732491
23139,2023-12-19 13:30:00,15.92,3576000,1.832,2023-12-19 13:30:00,19.6778059,31.47424698
23139,2023-12-19 17:30:00,16.16,5736000,1.536,2023-12-19 17:30:00,19.9454565,32.55389214
23139,2023-12-20 07:00:00,21.36,33493333.33,1.872,2023-12-20 07:00:00,20.35416603,33.28885849
23139,2023-12-20 11:00:00,24.64,44906666.67,1.8,2023-12-20 11:00:00,20.76106644,32.24921543
23139,2023-12-20 15:00:00,30.96,67093333.33,1.904,2023-12-20 15:00:00,19.80801392,34.64988327
23139,2023-12-20 19:00:00,39.6,90133333.33,1.6,2023-12-20 19:00:00,19.67418861,36.67534637
23139,2023-12-21 07:00:00,70.64,151733333.3,0.904,2023-12-21 07:00:00,20.62905121,33.55396271
23139,2023-12-21 08:00:00,67.68,161866666.7,0.968,2023-12-21 08:00:00,19.67418861,36.14004517
23139,2023-12-21 09:00:00,74.08,163200000,0.848,2023-12-21 09:00:00,19.53855515,36.54513931
23139,2023-12-21 11:00:00,75.92,172800000,0.728,2023-12-21 11:00:00,19.60908508,34.64988327
24003,2024-01-17 09:40:00,15.52,3976000,1.76,2024-01-17 09:45:00,19.91200066,50.65620394
24003,2024-01-17 14:00:00,15.44,7949333.33,1.84,2024-01-17 14:00:00,20.41926956,50.59317017
24003,2024-01-17 18:00:00,16.32,12080000,1.816,2024-01-17 18:00:00,20.39937782,50.3182869
24003,2024-01-18 07:00:00,22.32,42133333.33,1.712,2024-01-18 07:00:00,20.01417732,46.34645691
24003,2024-01-18 11:00:00,27.52,54240000,1.688,2024-01-18 11:00:00,20.2890625,44.77719879
24003,2024-01-18 16:00:00,38.96,64746666.67,1.504,2024-01-18 16:00:00,20.21853256,44.05871348
24003,2024-01-18 20:00:00,46.24,125066666.7,1.424,2024-01-18 20:00:00,20.45905685,44.24189758
24003,2024-01-19 06:45:00,72.8,186400000,0.88,2024-01-19 06:45:00,20.0684309,44.22019482
24003,2024-01-19 07:45:00,74.4,185866666.7,0.776,2024-01-19 07:45:00,19.88035297,43.8811121
24003,2024-01-19 10:00:00,77.2,209333333.3,0.632,2024-01-19 10:00:00,19.67418861,44.11169052
24005,2024-01-20 08:50:00,16.64,4608000,1.672,2024-01-20 08:45:00,20.24903765,38.0159151
24005,2024-01-22 06:30:00,84,201333333.3,0.432,2024-01-22 06:30:00,20.11725903,33.90480232
24005,2024-01-22 09:00:00,87.2,193600000,0.304,2024-01-22 09:00:00,20.01417732,32.69936343
24004,2024-01-16 12:00:00,18.32,3773333.33,2.12,2024-01-16 12:00:00,20.75925827,41.4928736
24004,2024-01-16 16:00:00,18.4,5602666.67,2.128,2024-01-16 16:00:00,20.08651543,47.07754517
24004,2024-01-16 20:30:00,19.2,8064000,2.264,2024-01-16 20:30:00,19.60908508,48.91312027
24004,2024-01-17 07:00:00,24.4,31306666.67,2.072,2024-01-17 07:00:00,20.15162086,50.99826431
24004,2024-01-17 11:00:00,30.4,45226666.67,2.376,2024-01-17 11:00:00,19.87673569,50.4629631
24004,2024-01-17 15:00:00,35.2,73173333.33,1.912,2024-01-17 15:00:00,20.41926956,50.72337723
24004,2024-01-17 19:00:00,43.12,96266666.67,1.688,2024-01-17 19:00:00,20.39937782,50.18807602
24004,2024-01-18 06:45:00,68.4,160000000,1.408,2024-01-18 06:45:00,19.94726467,46.53284626
24004,2024-01-18 07:45:00,69.04,170666666.7,1.352,2024-01-18 07:45:00,20.22034121,45.16951332
24004,2024-01-18 08:45:00,70.16,168800000,1.376,2024-01-18 08:45:00,20.37179899,44.6795435
24004,2024-01-18 11:00:00,76.88,153066666.7,0.968,2024-01-18 11:00:00,20.2890625,44.77719879
24007,2024-01-20 08:50:00,16.08,3637333.33,1.712,2024-01-20 08:45:00,20.24903765,38.0159151
24007,2024-01-22 06:30:00,85.6,159200000,0.368,2024-01-22 06:30:00,20.11725903,33.90480232
24007,2024-01-22 09:30:00,88.8,181066666.7,0.264,2024-01-22 09:30:00,20.42107868,32.39939438
24008,2024-01-20 08:50:00,17.12,3514666.67,2.032,2024-01-20 08:45:00,20.24903765,38.0159151
24008,2024-01-22 06:30:00,84,172533333.3,0.704,2024-01-22 06:30:00,20.11725903,33.90480232
24008,2024-01-22 09:00:00,84.8,172000000,0.64,2024-01-22 09:00:00,20.01417732,32.69936343
24009,2024-01-23 08:00:00,15.12,5133333.33,1.632,2024-01-23 08:00:00,19.67418861,38.03530121
24009,2024-01-23 12:00:00,15.52,7765333.33,1.76,2024-01-23 12:00:00,20.04665709,37.21064758
24009,2024-01-23 16:00:00,16.8,46773333.33,1.8,2024-01-23 16:00:00,20.35416603,41.40625
24009,2024-01-23 20:00:00,18.64,19546666.67,1.656,2024-01-23 20:00:00,19.94907379,44.81336594
24009,2024-01-24 07:30:00,27.92,59120000,1.512,2024-01-24 07:30:00,20.11064871,43.33860363
24009,2024-01-24 11:30:00,35.2,83466666.67,1.72,2024-01-24 11:30:00,19.88035297,42.61922099
24009,2024-01-24 15:30:00,42.72,114666666.7,1.496,2024-01-24 15:30:00,20.01056099,45.16608267
24009,2024-01-24 19:30:00,54.08,135200000,0.952,2024-01-24 19:30:00,20.2248621,46.94010353
