LOTE,MATERIAL,LOTE_INTERNO,LOTE_PROVEEDOR,QTY,FECHA_RECEPCION,FECHA_TRASLADO
23032,100001,737133,AM1798471,57.616,2023-01-12 00:00:00,2023-03-22 00:00:00
23032,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-04-12 00:00:00
23032,100002,676155,K53821835,384.0,2022-03-07 00:00:00,2023-04-06 00:00:00
23032,100010,736921,0002235436,96.0,2023-01-11 00:00:00,2023-03-24 00:00:00
23032,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-04-17 00:00:00
23032,100012,746149,3009264,7872.0,2023-02-27 00:00:00,2023-04-12 00:00:00
23033,100001,751297,88844,223.52,2023-03-21 00:00:00,2023-04-18 00:00:00
23033,100002,676155,K53821835,223.2,2022-03-07 00:00:00,2023-04-06 00:00:00
23033,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-04-20 00:00:00
23033,100004,655980,2414141,316.8,2021-11-25 00:00:00,2023-04-06 00:00:00
23033,100005,723171,M3889,96.8,2022-11-04 00:00:00,2023-03-03 00:00:00
23033,100006,676218,C4837,177.94400000000002,2022-03-07 00:00:00,2023-01-17 00:00:00
23033,100007,736215,2202239,8352.0,2023-01-09 00:00:00,2023-04-03 00:00:00
23033,100008,710843,A1673579,143.976,2022-09-05 00:00:00,2023-03-27 00:00:00
23033,100001,737133,AM1798471,57.608,2023-01-12 00:00:00,2023-03-22 00:00:00
23033,100009,719593,0002231404,7688.0,2022-10-17 00:00:00,2023-04-18 00:00:00
23033,100002,676155,K53821835,386.4,2022-03-07 00:00:00,2023-04-06 00:00:00
23033,100010,736921,0002235436,96.56,2023-01-11 00:00:00,2023-03-24 00:00:00
23033,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-04-18 00:00:00
23033,100012,746149,3009264,7872.0,2023-02-27 00:00:00,2023-04-12 00:00:00
23033,100004,655980,2414141,67.2,2021-11-25 00:00:00,2023-04-06 00:00:00
23033,100005,723171,M3889,10.08,2022-11-04 00:00:00,2023-03-03 00:00:00
23033,100006,676218,C4837,18.824,2022-03-07 00:00:00,2023-01-17 00:00:00
23033,100007,736215,2202239,1753.6,2023-01-09 00:00:00,2023-04-03 00:00:00
23033,100008,710843,A1673579,15.168,2022-09-05 00:00:00,2023-03-27 00:00:00
23033,100001,737133,AM1798471,6.048,2023-01-12 00:00:00,2023-03-22 00:00:00
23033,100009,719593,0002231404,806.4000000000001,2022-10-17 00:00:00,2023-04-18 00:00:00
23033,100002,676155,K53821835,40.328,2022-03-07 00:00:00,2023-04-06 00:00:00
23033,100010,736921,0002235436,10.08,2023-01-11 00:00:00,2023-03-24 00:00:00
23033,100011,737873,0002246451,336.0,2023-01-17 00:00:00,2023-04-18 00:00:00
23033,100012,746149,3009264,1668.8000000000002,2023-02-27 00:00:00,2023-04-12 00:00:00
23034,100001,751297,88844,223.52,2023-03-21 00:00:00,2023-04-18 00:00:00
23034,100002,676155,K53821835,223.2,2022-03-07 00:00:00,2023-04-06 00:00:00
23034,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-04-20 00:00:00
23034,100004,655980,2414141,316.8,2021-11-25 00:00:00,2023-04-06 00:00:00
23034,100005,723171,M3889,96.072,2022-11-04 00:00:00,2023-03-03 00:00:00
23034,100006,676218,C4837,177.79200000000003,2022-03-07 00:00:00,2023-01-17 00:00:00
23034,100007,736215,2202239,8352.0,2023-01-09 00:00:00,2023-04-03 00:00:00
23034,100008,710843,A1673579,144.816,2022-09-05 00:00:00,2023-03-27 00:00:00
23034,100001,737133,AM1798471,57.616,2023-01-12 00:00:00,2023-03-22 00:00:00
23034,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-04-18 00:00:00
23034,100002,676155,K53821835,383.968,2022-03-07 00:00:00,2023-04-06 00:00:00
23034,100010,736921,0002235436,96.072,2023-01-11 00:00:00,2023-04-24 00:00:00
23034,100011,737873,0002246451,3200.184,2023-01-17 00:00:00,2023-04-18 00:00:00
23034,100012,746149,3009264,7872.0,2023-02-27 00:00:00,2023-04-12 00:00:00
23034,100004,655980,2414141,67.2,2021-11-25 00:00:00,2023-04-06 00:00:00
23034,100005,723171,M3889,10.08,2022-11-04 00:00:00,2023-03-03 00:00:00
23034,100006,676218,C4837,18.824,2022-03-07 00:00:00,2023-01-17 00:00:00
23034,100007,736215,2202239,1753.6,2023-01-09 00:00:00,2023-04-03 00:00:00
23034,100008,710843,A1673579,15.168,2022-09-05 00:00:00,2023-03-27 00:00:00
23034,100001,737133,AM1798471,6.048,2023-01-12 00:00:00,2023-03-22 00:00:00
23034,100009,719593,0002231404,806.4000000000001,2022-10-17 00:00:00,2023-04-18 00:00:00
23034,100002,676155,K53821835,40.328,2022-03-07 00:00:00,2023-04-06 00:00:00
23034,100010,736921,0002235436,10.08,2023-01-11 00:00:00,2023-03-24 00:00:00
23034,100011,737873,0002246451,336.0,2023-01-17 00:00:00,2023-04-18 00:00:00
23034,100012,746149,3009264,1668.8000000000002,2023-02-27 00:00:00,2023-04-12 00:00:00
23035,100001,751297,88844,223.52,2023-03-21 00:00:00,2023-04-18 00:00:00
23035,100002,676155,K53821835,223.2,2022-03-07 00:00:00,2023-04-06 00:00:00
23035,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-04-20 00:00:00
23035,100004,655980,2414141,316.8,2021-11-25 00:00:00,2023-04-06 00:00:00
23035,100005,723171,M3889,96.056,2022-11-04 00:00:00,2023-03-03 00:00:00
23035,100006,676218,C4837,177.632,2022-03-07 00:00:00,2023-01-17 00:00:00
23035,100007,736215,2202239,8352.0,2023-01-09 00:00:00,2023-04-03 00:00:00
23035,100008,710843,A1673579,144.032,2022-09-05 00:00:00,2023-03-27 00:00:00
23035,100001,737133,AM1798471,57.632000000000005,2023-01-12 00:00:00,2023-03-22 00:00:00
23035,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-04-18 00:00:00
23035,100002,676155,K53821835,384.184,2022-03-07 00:00:00,2023-04-06 00:00:00
23035,100010,736921,0002235436,96.744,2023-01-11 00:00:00,2023-04-24 00:00:00
23035,100011,737873,0002246451,3200.376,2023-01-17 00:00:00,2023-04-18 00:00:00
23035,100012,746149,3009264,7872.0,2023-02-27 00:00:00,2023-04-12 00:00:00
23035,100004,655980,2414141,67.2,2021-11-25 00:00:00,2023-04-06 00:00:00
23035,100005,723171,M3889,10.08,2022-11-04 00:00:00,2023-03-03 00:00:00
23035,100006,676218,C4837,18.824,2022-03-07 00:00:00,2023-01-17 00:00:00
23035,100007,736215,2202239,1753.6,2023-01-09 00:00:00,2023-04-03 00:00:00
23035,100008,710843,A1673579,15.168,2022-09-05 00:00:00,2023-03-27 00:00:00
23035,100001,737133,AM1798471,6.048,2023-01-12 00:00:00,2023-03-22 00:00:00
23035,100009,719593,0002231404,806.4000000000001,2022-10-17 00:00:00,2023-04-18 00:00:00
23035,100002,676155,K53821835,40.328,2022-03-07 00:00:00,2023-04-06 00:00:00
23035,100010,736921,0002235436,10.08,2023-01-11 00:00:00,2023-03-24 00:00:00
23035,100011,737873,0002246451,336.0,2023-01-17 00:00:00,2023-04-18 00:00:00
23035,100012,746149,3009264,1668.8000000000002,2023-02-27 00:00:00,2023-04-12 00:00:00
23036,100001,751297,88844,72.0,2023-03-21 00:00:00,2023-04-18 00:00:00
23036,100002,676155,K53821835,72.08800000000001,2022-03-07 00:00:00,2023-04-06 00:00:00
23036,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-05 00:00:00
23036,100004,657923,2414152,207.2,2021-12-07 00:00:00,2023-04-28 00:00:00
23036,100004,655980,2414141,112.8,2021-11-25 00:00:00,2023-04-06 00:00:00
23036,100005,723171,M3889,96.088,2022-11-04 00:00:00,2023-03-03 00:00:00
23036,100006,676218,C4837,177.616,2022-03-07 00:00:00,2023-01-17 00:00:00
23036,100007,736215,2202239,8352.0,2023-01-09 00:00:00,2023-04-03 00:00:00
23036,100008,710843,A1673579,144.0,2022-09-05 00:00:00,2023-03-27 00:00:00
23036,100001,751297,88844,57.624,2023-03-21 00:00:00,2023-04-18 00:00:00
23036,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-05-04 00:00:00
23036,100002,676155,K53821835,384.368,2022-03-07 00:00:00,2023-04-06 00:00:00
23036,100010,736921,0002235436,96.104,2023-01-11 00:00:00,2023-04-24 00:00:00
23036,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-05-04 00:00:00
23036,100012,755318,3009264,7872.0,2023-04-11 00:00:00,2023-04-28 00:00:00
23036,100004,657923,2414152,79.2,2021-12-07 00:00:00,2023-04-28 00:00:00
23036,100005,723171,M3889,12.008,2022-11-04 00:00:00,2023-03-03 00:00:00
23036,100006,676218,C4837,22.392,2022-03-07 00:00:00,2023-01-17 00:00:00
23036,100007,736215,2202239,2089.5840000000003,2023-01-09 00:00:00,2023-04-03 00:00:00
23036,100008,729570,A1673579,18.08,2022-11-30 00:00:00,2023-05-11 00:00:00
23036,100001,751297,88844,7.224,2023-03-21 00:00:00,2023-04-18 00:00:00
23036,100009,719593,0002231404,960.0,2022-10-17 00:00:00,2023-05-04 00:00:00
23036,100002,676155,K53821835,48.232,2022-03-07 00:00:00,2023-04-06 00:00:00
23036,100010,736921,0002235436,12.016,2023-01-11 00:00:00,2023-05-15 00:00:00
23036,100011,737873,0002246451,399.64,2023-01-17 00:00:00,2023-05-18 00:00:00
23036,100012,746165,3009264,1968.0,2023-02-27 00:00:00,2023-05-17 00:00:00
23037,100001,751297,88844,72.0,2023-03-21 00:00:00,2023-04-18 00:00:00
23037,100002,676155,K53821835,72.0,2022-03-07 00:00:00,2023-04-06 00:00:00
23037,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-05 00:00:00
23037,100004,657923,2414152,320.0,2021-12-07 00:00:00,2023-04-28 00:00:00
23037,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23037,100006,676218,C4837,177.60000000000002,2022-03-07 00:00:00,2023-01-17 00:00:00
23037,100007,736215,2202239,8352.0,2023-01-09 00:00:00,2023-04-03 00:00:00
23037,100008,710843,A1673579,144.0,2022-09-05 00:00:00,2023-03-27 00:00:00
23037,100001,751297,88844,57.608,2023-03-21 00:00:00,2023-04-18 00:00:00
23037,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-05-04 00:00:00
23037,100002,676155,K53821835,384.0,2022-03-07 00:00:00,2023-04-06 00:00:00
23037,100010,736921,0002235436,96.0,2023-01-11 00:00:00,2023-04-24 00:00:00
23037,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-05-04 00:00:00
23037,100012,755318,3009264,7872.0,2023-04-11 00:00:00,2023-04-28 00:00:00
23037,100004,657923,2414152,79.2,2021-12-07 00:00:00,2023-04-28 00:00:00
23037,100005,723171,M3889,12.008,2022-11-04 00:00:00,2023-03-03 00:00:00
23037,100006,676218,C4837,22.392,2022-03-07 00:00:00,2023-01-17 00:00:00
23037,100007,736215,2202239,2089.5840000000003,2023-01-09 00:00:00,2023-04-03 00:00:00
23037,100008,729570,A1673579,18.08,2022-11-30 00:00:00,2023-05-11 00:00:00
23037,100001,751297,88844,7.224,2023-03-21 00:00:00,2023-04-18 00:00:00
23037,100009,719593,0002231404,960.0,2022-10-17 00:00:00,2023-05-04 00:00:00
23037,100002,676155,K53821835,48.232,2022-03-07 00:00:00,2023-04-06 00:00:00
23037,100010,736921,0002235436,12.016,2023-01-11 00:00:00,2023-05-15 00:00:00
23037,100011,737873,0002246451,399.64,2023-01-17 00:00:00,2023-05-18 00:00:00
23037,100012,746165,3009264,1968.0,2023-02-27 00:00:00,2023-05-17 00:00:00
23039,100001,751297,88844,72.03200000000001,2023-03-21 00:00:00,2023-04-18 00:00:00
23039,100002,676155,K53821835,71.88,2022-03-07 00:00:00,2023-04-06 00:00:00
23039,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-05 00:00:00
23039,100004,657923,2414152,316.8,2021-12-07 00:00:00,2023-04-28 00:00:00
23039,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23039,100006,676218,C4837,177.66400000000002,2022-03-07 00:00:00,2023-01-17 00:00:00
23039,100007,752415,2202239,8352.0,2023-03-24 00:00:00,2023-04-28 00:00:00
23039,100008,710843,A1673579,144.0,2022-09-05 00:00:00,2023-03-27 00:00:00
23039,100001,751297,88844,57.6,2023-03-21 00:00:00,2023-04-18 00:00:00
23039,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-05-04 00:00:00
23039,100002,676155,K53821835,384.0,2022-03-07 00:00:00,2023-04-06 00:00:00
23039,100010,736921,0002235436,96.0,2023-01-11 00:00:00,2023-04-24 00:00:00
23039,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-05-04 00:00:00
23039,100012,746165,3009264,7795.1936,2023-02-27 00:00:00,2023-05-08 00:00:00
23039,100012,746149,3009264,76.8064,2023-02-27 00:00:00,2023-04-12 00:00:00
23039,100004,657923,2414152,79.2,2021-12-07 00:00:00,2023-04-28 00:00:00
23039,100005,723171,M3889,12.008,2022-11-04 00:00:00,2023-03-03 00:00:00
23039,100006,676218,C4837,22.392,2022-03-07 00:00:00,2023-01-17 00:00:00
23039,100007,736215,2202239,2089.5840000000003,2023-01-09 00:00:00,2023-04-03 00:00:00
23039,100008,729570,A1673579,18.08,2022-11-30 00:00:00,2023-05-11 00:00:00
23039,100001,751297,88844,7.224,2023-03-21 00:00:00,2023-04-18 00:00:00
23039,100009,719593,0002231404,960.0,2022-10-17 00:00:00,2023-05-04 00:00:00
23039,100002,676155,K53821835,48.232,2022-03-07 00:00:00,2023-04-06 00:00:00
23039,100010,736921,0002235436,12.016,2023-01-11 00:00:00,2023-05-15 00:00:00
23039,100011,737873,0002246451,399.64,2023-01-17 00:00:00,2023-05-18 00:00:00
23039,100012,746165,3009264,1968.0,2023-02-27 00:00:00,2023-05-17 00:00:00
23040,100001,751297,88844,77.23200000000001,2023-03-21 00:00:00,2023-04-18 00:00:00
23040,100002,676155,K53821835,77.464,2022-03-07 00:00:00,2023-04-06 00:00:00
23040,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-15 00:00:00
23040,100004,657936,2414153,317.6,2021-12-07 00:00:00,2023-05-10 00:00:00
23040,100004,657923,2414152,0.8,2021-12-07 00:00:00,2023-04-28 00:00:00
23040,100005,723171,M3889,95.976,2022-11-04 00:00:00,2023-03-03 00:00:00
23040,100006,676218,C4837,178.376,2022-03-07 00:00:00,2023-05-19 00:00:00
23040,100007,752415,2202239,8352.0,2023-03-24 00:00:00,2023-04-28 00:00:00
23040,100008,729570,A1673579,144.424,2022-11-30 00:00:00,2023-05-11 00:00:00
23040,100001,751297,88844,57.568,2023-03-21 00:00:00,2023-04-18 00:00:00
23040,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-05-19 00:00:00
23040,100002,676155,K53821835,384.384,2022-03-07 00:00:00,2023-04-06 00:00:00
23040,100010,736921,0002235436,96.0,2023-01-11 00:00:00,2023-05-15 00:00:00
23040,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-05-22 00:00:00
23040,100012,746165,3009264,7872.0,2023-02-27 00:00:00,2023-05-23 00:00:00
23040,100004,657936,2414153,51.2,2021-12-07 00:00:00,2023-05-10 00:00:00
23040,100005,723171,M3889,7.624,2022-11-04 00:00:00,2023-03-03 00:00:00
23040,100006,676218,C4837,14.352000000000002,2022-03-07 00:00:00,2023-05-19 00:00:00
23040,100007,752415,2202239,1336.0,2023-03-24 00:00:00,2023-04-28 00:00:00
23040,100008,729570,A1673579,11.576,2022-11-30 00:00:00,2023-05-11 00:00:00
23040,100001,751297,88844,4.5680000000000005,2023-03-21 00:00:00,2023-04-18 00:00:00
23040,100009,719593,0002231404,612.0,2022-10-17 00:00:00,2023-05-19 00:00:00
23040,100002,676155,K53821835,30.64,2022-03-07 00:00:00,2023-04-06 00:00:00
23040,100010,736921,0002235436,7.696,2023-01-11 00:00:00,2023-05-15 00:00:00
23040,100011,737873,0002246451,256.8,2023-01-17 00:00:00,2023-05-22 00:00:00
23040,100012,746165,3009264,1262.4,2023-02-27 00:00:00,2023-05-23 00:00:00
23041,100001,751297,88844,76.80000000000001,2023-03-21 00:00:00,2023-04-18 00:00:00
23041,100002,676155,K53821835,77.28,2022-03-07 00:00:00,2023-04-06 00:00:00
23041,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-15 00:00:00
23041,100004,657936,2414153,320.0,2021-12-07 00:00:00,2023-05-10 00:00:00
23041,100005,723171,M3889,96.184,2022-11-04 00:00:00,2023-03-03 00:00:00
23041,100006,676218,C4837,177.60000000000002,2022-03-07 00:00:00,2023-05-19 00:00:00
23041,100007,752415,2202239,8352.0,2023-03-24 00:00:00,2023-05-26 00:00:00
23041,100008,729570,A1673579,144.28,2022-11-30 00:00:00,2023-05-11 00:00:00
23041,100001,751297,88844,57.8,2023-03-21 00:00:00,2023-04-18 00:00:00
23041,100009,719593,0002231404,7680.0,2022-10-17 00:00:00,2023-05-19 00:00:00
23041,100002,676155,K53821835,384.072,2022-03-07 00:00:00,2023-04-06 00:00:00
23041,100010,736921,0002235436,96.696,2023-01-11 00:00:00,2023-05-15 00:00:00
23041,100011,737873,0002246451,3200.36,2023-01-17 00:00:00,2023-05-22 00:00:00
23041,100012,746165,3009264,7872.0,2023-02-27 00:00:00,2023-05-29 00:00:00
23041,100004,657936,2414153,51.2,2021-12-07 00:00:00,2023-05-10 00:00:00
23041,100005,723171,M3889,7.624,2022-11-04 00:00:00,2023-03-03 00:00:00
23041,100006,676218,C4837,14.352000000000002,2022-03-07 00:00:00,2023-05-19 00:00:00
23041,100007,752415,2202239,1336.0,2023-03-24 00:00:00,2023-04-28 00:00:00
23041,100008,729570,A1673579,11.576,2022-11-30 00:00:00,2023-05-11 00:00:00
23041,100001,751297,88844,4.5680000000000005,2023-03-21 00:00:00,2023-04-18 00:00:00
23041,100009,719593,0002231404,612.0,2022-10-17 00:00:00,2023-05-19 00:00:00
23041,100002,676155,K53821835,30.64,2022-03-07 00:00:00,2023-04-06 00:00:00
23041,100010,736921,0002235436,7.696,2023-01-11 00:00:00,2023-05-15 00:00:00
23041,100011,737873,0002246451,256.8,2023-01-17 00:00:00,2023-05-22 00:00:00
23041,100012,746165,3009264,1262.4,2023-02-27 00:00:00,2023-05-23 00:00:00
23042,100001,751297,88844,72.47200000000001,2023-03-21 00:00:00,2023-04-18 00:00:00
23042,100002,676155,K53821835,72.44800000000001,2022-03-07 00:00:00,2023-04-06 00:00:00
23042,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-15 00:00:00
23042,100004,657936,2414153,295.2,2021-12-07 00:00:00,2023-05-10 00:00:00
23042,100004,657941,2414156,24.8,2021-12-07 00:00:00,2023-05-23 00:00:00
23042,100005,723171,M3889,96.064,2022-11-04 00:00:00,2023-03-03 00:00:00
23042,100006,676218,C4837,178.20000000000002,2022-03-07 00:00:00,2023-05-19 00:00:00
23042,100007,752415,2202239,8352.0,2023-03-24 00:00:00,2023-05-26 00:00:00
23042,100008,729570,A1673579,143.912,2022-11-30 00:00:00,2023-05-11 00:00:00
23042,100001,751297,88844,57.552,2023-03-21 00:00:00,2023-04-18 00:00:00
23042,100009,719593,0002231404,7671.200000000001,2022-10-17 00:00:00,2023-05-19 00:00:00
23042,100002,676155,K53821835,384.0,2022-03-07 00:00:00,2023-04-06 00:00:00
23042,100010,736921,0002235436,96.44,2023-01-11 00:00:00,2023-05-15 00:00:00
23042,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-05-22 00:00:00
23042,100012,746165,3009264,7864.0,2023-02-27 00:00:00,2023-05-29 00:00:00
23043,100001,738609,AM1798471,72.28,2023-01-20 00:00:00,2023-05-30 00:00:00
23043,100002,676155,K53821835,72.28,2022-03-07 00:00:00,2023-04-06 00:00:00
23043,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-15 00:00:00
23043,100004,657941,2414156,316.8,2021-12-07 00:00:00,2023-05-23 00:00:00
23043,100005,723171,M3889,96.376,2022-11-04 00:00:00,2023-03-03 00:00:00
23043,100006,676218,C4837,179.048,2022-03-07 00:00:00,2023-05-19 00:00:00
23043,100007,752415,2202239,8352.0,2023-03-24 00:00:00,2023-05-26 00:00:00
23043,100008,729570,A1673579,144.0,2022-11-30 00:00:00,2023-06-05 00:00:00
23043,100001,751297,88844,57.824000000000005,2023-03-21 00:00:00,2023-04-18 00:00:00
23043,100009,719593,0002231404,7688.0,2022-10-17 00:00:00,2023-05-19 00:00:00
23043,100002,676155,K53821835,383.992,2022-03-07 00:00:00,2023-04-06 00:00:00
23043,100010,736921,0002235436,96.0,2023-01-11 00:00:00,2023-05-15 00:00:00
23043,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-05-22 00:00:00
23043,100012,746165,3009264,7872.0,2023-02-27 00:00:00,2023-06-05 00:00:00
23043,100004,665418,2430702,89.60000000000001,2022-01-14 00:00:00,2023-06-05 00:00:00
23043,100005,723171,M3889,13.448,2022-11-04 00:00:00,2023-03-03 00:00:00
23043,100006,676218,C4837,25.136000000000003,2022-03-07 00:00:00,2023-05-19 00:00:00
23043,100007,752415,2202239,2338.56,2023-03-24 00:00:00,2023-05-26 00:00:00
23043,100008,729570,A1673579,20.168000000000003,2022-11-30 00:00:00,2023-06-07 00:00:00
23043,100001,738609,AM1798471,8.016,2023-01-20 00:00:00,2023-05-30 00:00:00
23043,100001,751297,88844,0.048,2023-03-21 00:00:00,2023-04-18 00:00:00
23043,100009,730930,0002246013,891.424,2022-12-12 00:00:00,2023-06-02 00:00:00
23043,100009,719593,0002231404,183.776,2022-10-17 00:00:00,2023-05-19 00:00:00
23043,100002,676155,K53821835,53.392,2022-03-07 00:00:00,2023-04-06 00:00:00
23043,100010,736921,0002235436,13.52,2023-01-11 00:00:00,2023-05-15 00:00:00
23043,100011,741497,0002246572,448.0,2023-02-03 00:00:00,2023-06-05 00:00:00
23043,100012,746165,3009264,2204.16,2023-02-27 00:00:00,2023-06-07 00:00:00
23044,100001,738609,AM1798471,72.28,2023-01-20 00:00:00,2023-05-30 00:00:00
23044,100002,676155,K53821835,72.28,2022-03-07 00:00:00,2023-04-06 00:00:00
23044,100003,644272,0005070897,4800.0,2021-10-04 00:00:00,2023-05-15 00:00:00
23044,100004,657941,2414156,316.8,2021-12-07 00:00:00,2023-05-23 00:00:00
23044,100005,723171,M3889,96.376,2022-11-04 00:00:00,2023-03-03 00:00:00
23044,100006,676218,C4837,179.048,2022-03-07 00:00:00,2023-05-19 00:00:00
23044,100007,752415,2202239,8352.0,2023-03-24 00:00:00,2023-05-26 00:00:00
23044,100008,729570,A1673579,144.0,2022-11-30 00:00:00,2023-06-05 00:00:00
23044,100001,751297,88844,57.824000000000005,2023-03-21 00:00:00,2023-04-18 00:00:00
23044,100009,719593,0002231404,7688.0,2022-10-17 00:00:00,2023-05-19 00:00:00
23044,100002,676155,K53821835,383.992,2022-03-07 00:00:00,2023-04-06 00:00:00
23044,100010,736921,0002235436,96.0,2023-01-11 00:00:00,2023-05-15 00:00:00
23044,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-05-22 00:00:00
23044,100012,746165,3009264,7872.0,2023-02-27 00:00:00,2023-06-05 00:00:00
23044,100004,665418,2430702,89.60000000000001,2022-01-14 00:00:00,2023-06-05 00:00:00
23044,100005,723171,M3889,13.448,2022-11-04 00:00:00,2023-03-03 00:00:00
23044,100006,676218,C4837,25.136000000000003,2022-03-07 00:00:00,2023-05-19 00:00:00
23044,100007,752415,2202239,2338.56,2023-03-24 00:00:00,2023-05-26 00:00:00
23044,100008,729570,A1673579,20.168000000000003,2022-11-30 00:00:00,2023-06-07 00:00:00
23044,100001,738609,AM1798471,8.016,2023-01-20 00:00:00,2023-05-30 00:00:00
23044,100001,751297,88844,0.048,2023-03-21 00:00:00,2023-04-18 00:00:00
23044,100009,730930,0002246013,891.424,2022-12-12 00:00:00,2023-06-02 00:00:00
